figure_key,series,seq,source,draw_index,x_pt,y_pt,x_px600,y_px600,marker_w_pt,marker_h_pt,deflection_in,load_kips
report_fig5-20,NON-00BS_center,82,markers,679,338.91,152.97,2824.3,1274.8,4.5,4.5,5.2911,163.239
report_fig5-20,NON-00BS_center,83,markers,681,346.41,153.69,2886.8,1280.8,4.5,4.5,5.5337,162.26
report_fig5-20,NON-00BS_center,84,markers,683,354.63,152.97,2955.3,1274.8,4.5,4.5,5.7996,163.239
report_fig5-20,NON-00BS_center,85,markers,685,362.13,153.69,3017.8,1280.8,4.5,4.5,6.0422,162.26
report_fig5-20,NON-00BS_center,86,markers,687,369.63,153.69,3080.3,1280.8,4.5,4.5,6.2848,162.26
report_fig5-20,NON-00BS_center,87,markers,689,377.91,152.97,3149.3,1274.8,4.5,4.5,6.5527,163.239
report_fig5-20,NON-00BS_center,88,markers,691,386.13,152.97,3217.8,1274.8,4.5,4.5,6.8186,163.239
report_fig5-20,NON-00BS_center,89,markers,693,392.91,153.69,3274.3,1280.8,4.5,4.5,7.0379,162.26
report_fig5-20,NON-00BS_center,90,markers,695,401.13,154.47,3342.8,1287.3,4.5,4.5,7.3038,161.198
report_fig5-20,NON-00BS_center,91,markers,697,408.63,155.19,3405.3,1293.3,4.5,4.5,7.5464,160.218
report_fig5-20,NON-00BS_center,92,markers,699,416.13,155.97,3467.8,1299.8,4.5,4.5,7.789,159.157
report_fig5-20,NON-00BS_center,93,markers,701,423.63,158.19,3530.3,1318.3,4.5,4.5,8.0316,156.136
report_fig5-20,NON-00BS_center,94,markers,703,439.41,161.97,3661.8,1349.8,4.5,4.5,8.542,150.992
report_fig5-20,NON-00BS_center,95,markers,705,455.13,165.69,3792.8,1380.8,4.5,4.5,9.0505,145.93
report_fig5-20,NON-00BS_center,96,markers,707,470.91,169.47,3924.3,1412.3,4.5,4.5,9.5609,140.786
report_fig5-20,DBLNB-30BS_center,1,polyline_vertex,25,175.44,272.94,1462.0,2274.5,,,0.0033,-0.019
report_fig5-20,DBLNB-30BS_center,2,polyline_vertex,25,176.16,269.16,1468.0,2243.0,,,0.0266,5.124
report_fig5-20,DBLNB-30BS_center,3,polyline_vertex,25,177.66,264.66,1480.5,2205.5,,,0.0752,11.248
report_fig5-20,DBLNB-30BS_center,4,polyline_vertex,25,179.16,261.66,1493.0,2180.5,,,0.1237,15.331
report_fig5-20,DBLNB-30BS_center,5,polyline_vertex,25,178.44,261.66,1487.0,2180.5,,,0.1004,15.331
report_fig5-20,DBLNB-30BS_center,6,polyline_vertex,25,179.94,258.66,1499.5,2155.5,,,0.1489,19.413
report_fig5-20,DBLNB-30BS_center,7,polyline_vertex,25,180.66,254.94,1505.5,2124.5,,,0.1722,24.476
report_fig5-20,DBLNB-30BS_center,8,polyline_vertex,25,182.16,249.66,1518.0,2080.5,,,0.2207,31.661
report_fig5-20,DBLNB-30BS_center,9,polyline_vertex,25,182.94,247.44,1524.5,2062.0,,,0.2459,34.682
report_fig5-20,DBLNB-30BS_center,10,polyline_vertex,25,183.66,243.66,1530.5,2030.5,,,0.2692,39.826
report_fig5-20,DBLNB-30BS_center,11,polyline_vertex,25,185.16,239.94,1543.0,1999.5,,,0.3178,44.888
report_fig5-20,DBLNB-30BS_center,12,polyline_vertex,25,186.66,236.16,1555.5,1968.0,,,0.3663,50.032
report_fig5-20,DBLNB-30BS_center,13,polyline_vertex,25,186.66,239.16,1555.5,1993.0,,,0.3663,45.949
report_fig5-20,DBLNB-30BS_center,14,polyline_vertex,25,188.16,228.66,1568.0,1905.5,,,0.4148,60.238
report_fig5-20,DBLNB-30BS_center,15,polyline_vertex,25,189.66,225.66,1580.5,1880.5,,,0.4633,64.321
report_fig5-20,DBLNB-30BS_center,16,polyline_vertex,25,189.66,224.94,1580.5,1874.5,,,0.4633,65.3
report_fig5-20,DBLNB-30BS_center,17,polyline_vertex,25,191.16,221.16,1593.0,1843.0,,,0.5118,70.444
report_fig5-20,DBLNB-30BS_center,18,polyline_vertex,25,192.66,218.16,1605.5,1818.0,,,0.5604,74.527
report_fig5-20,DBLNB-30BS_center,19,polyline_vertex,25,194.16,215.16,1618.0,1793.0,,,0.6089,78.609
report_fig5-20,DBLNB-30BS_center,20,polyline_vertex,25,197.94,206.94,1649.5,1724.5,,,0.7312,89.795
report_fig5-20,DBLNB-30BS_center,21,polyline_vertex,25,198.66,203.22,1655.5,1693.5,,,0.7544,94.858
report_fig5-20,DBLNB-30BS_center,22,polyline_vertex,25,200.94,199.44,1674.5,1662.0,,,0.8282,100.002
report_fig5-20,DBLNB-30BS_center,23,polyline_vertex,25,202.44,195.72,1687.0,1631.0,,,0.8767,105.064
report_fig5-20,DBLNB-30BS_center,24,polyline_vertex,25,203.94,191.94,1699.5,1599.5,,,0.9252,110.208
report_fig5-20,DBLNB-30BS_center,25,polyline_vertex,25,203.94,192.72,1699.5,1606.0,,,0.9252,109.146
report_fig5-20,DBLNB-30BS_center,26,polyline_vertex,25,206.16,188.22,1718.0,1568.5,,,0.997,115.27
report_fig5-20,DBLNB-30BS_center,27,polyline_vertex,25,207.66,185.22,1730.5,1543.5,,,1.0456,119.353
report_fig5-20,DBLNB-30BS_center,28,polyline_vertex,25,209.94,181.44,1749.5,1512.0,,,1.1193,124.496
report_fig5-20,DBLNB-30BS_center,29,polyline_vertex,25,211.44,178.44,1762.0,1487.0,,,1.1678,128.579
report_fig5-20,DBLNB-30BS_center,30,polyline_vertex,25,213.66,173.94,1780.5,1449.5,,,1.2396,134.703
report_fig5-20,DBLNB-30BS_center,31,polyline_vertex,25,215.16,170.94,1793.0,1424.5,,,1.2882,138.785
report_fig5-20,DBLNB-30BS_center,32,polyline_vertex,25,217.44,167.94,1812.0,1399.5,,,1.3619,142.868
report_fig5-20,DBLNB-30BS_center,33,polyline_vertex,25,218.94,164.22,1824.5,1368.5,,,1.4104,147.93
report_fig5-20,DBLNB-30BS_center,34,polyline_vertex,25,221.16,159.72,1843.0,1331.0,,,1.4823,154.054
report_fig5-20,DBLNB-30BS_center,35,polyline_vertex,25,223.44,156.72,1862.0,1306.0,,,1.556,158.136
report_fig5-20,DBLNB-30BS_center,36,polyline_vertex,25,225.66,152.94,1880.5,1274.5,,,1.6278,163.28
report_fig5-20,DBLNB-30BS_center,37,polyline_vertex,25,227.94,149.22,1899.5,1243.5,,,1.7016,168.342
report_fig5-20,DBLNB-30BS_center,38,polyline_vertex,25,230.16,145.44,1918.0,1212.0,,,1.7734,173.486
report_fig5-20,DBLNB-30BS_center,39,polyline_vertex,25,232.44,141.72,1937.0,1181.0,,,1.8471,178.549
report_fig5-20,DBLNB-30BS_center,40,polyline_vertex,25,235.44,138.72,1962.0,1156.0,,,1.9442,182.631
report_fig5-20,DBLNB-30BS_center,41,polyline_vertex,25,238.44,134.94,1987.0,1124.5,,,2.0412,187.775
report_fig5-20,DBLNB-30BS_center,42,polyline_vertex,25,238.44,135.72,1987.0,1131.0,,,2.0412,186.714
report_fig5-20,DBLNB-30BS_center,43,polyline_vertex,25,242.16,131.94,2018.0,1099.5,,,2.1615,191.858
report_fig5-20,DBLNB-30BS_center,44,polyline_vertex,25,245.94,127.44,2049.5,1062.0,,,2.2838,197.981
report_fig5-20,DBLNB-30BS_center,45,polyline_vertex,25,245.94,129.72,2049.5,1081.0,,,2.2838,194.879
report_fig5-20,DBLNB-30BS_center,46,polyline_vertex,25,247.44,126.72,2062.0,1056.0,,,2.3323,198.961
report_fig5-20,DBLNB-30BS_center,47,polyline_vertex,25,249.66,123.72,2080.5,1031.0,,,2.4041,203.044
report_fig5-20,DBLNB-30BS_center,48,polyline_vertex,25,254.16,120.72,2118.0,1006.0,,,2.5497,207.126
report_fig5-20,DBLNB-30BS_center,49,polyline_vertex,25,260.16,116.94,2168.0,974.5,,,2.7438,212.27
report_fig5-20,DBLNB-30BS_center,50,polyline_vertex,25,266.94,115.44,2224.5,962.0,,,2.9631,214.311
report_fig5-20,DBLNB-30BS_center,51,polyline_vertex,25,276.66,112.44,2305.5,937.0,,,3.2775,218.394
report_fig5-20,DBLNB-30BS_center,52,polyline_vertex,25,284.16,107.94,2368.0,899.5,,,3.5201,224.517
report_fig5-20,DBLNB-30BS_center,53,polyline_vertex,25,291.66,104.94,2430.5,874.5,,,3.7627,228.6
report_fig5-20,DBLNB-30BS_center,54,polyline_vertex,25,299.94,103.44,2499.5,862.0,,,4.0306,230.641
report_fig5-20,DBLNB-30BS_center,55,polyline_vertex,25,307.44,102.72,2562.0,856.0,,,4.2732,231.621
report_fig5-20,DBLNB-30BS_center,56,polyline_vertex,25,317.16,169.44,2643.0,1412.0,,,4.5876,140.826
report_fig5-20,DBLNB-30BS_center,57,polyline_vertex,25,323.16,161.22,2693.0,1343.5,,,4.7817,152.012
report_fig5-20,DBLNB-30BS_center,58,polyline_vertex,25,329.88,155.22,2749.0,1293.5,,,4.999,160.177
report_fig5-20,DBLNB-30BS_center,59,polyline_vertex,25,338.16,152.22,2818.0,1268.5,,,5.2669,164.26
report_fig5-20,DBLNB-30BS_center,60,polyline_vertex,25,338.16,152.94,2818.0,1274.5,,,5.2669,163.28
report_fig5-20,DBLNB-30BS_center,61,polyline_vertex,25,361.38,149.22,3011.5,1243.5,,,6.018,168.342
report_fig5-20,DBLNB-30BS_center,62,polyline_vertex,25,376.38,147.72,3136.5,1231.0,,,6.5032,170.384
report_fig5-20,DBLNB-30BS_center,63,polyline_vertex,25,392.16,147.72,3268.0,1231.0,,,7.0136,170.384
report_fig5-20,DBLNB-30BS_center,64,polyline_vertex,25,392.16,148.44,3268.0,1237.0,,,7.0136,169.404
report_fig5-20,DBLNB-30BS_center,65,polyline_vertex,25,437.16,147.72,3643.0,1231.0,,,8.4692,170.384
report_fig5-20,DBLNB-30BS_center,66,polyline_vertex,25,454.38,151.44,3786.5,1262.0,,,9.0262,165.321
report_fig5-20,DBLNB-30BS_center,67,polyline_vertex,25,485.16,160.44,4043.0,1337.0,,,10.0219,153.074
report_fig5-20,DBLNB-30BS_center,68,polyline_vertex,25,485.16,161.22,4043.0,1343.5,,,10.0219,152.012
report_fig5-20,HASAA-30BS_center,1,polyline_vertex,26,175.44,272.94,1462.0,2274.5,,,0.0033,-0.019
report_fig5-20,HASAA-30BS_center,2,polyline_vertex,26,176.16,269.16,1468.0,2243.0,,,0.0266,5.124
report_fig5-20,HASAA-30BS_center,3,polyline_vertex,26,177.66,265.44,1480.5,2212.0,,,0.0752,10.187
report_fig5-20,HASAA-30BS_center,4,polyline_vertex,26,178.44,261.66,1487.0,2180.5,,,0.1004,15.331
report_fig5-20,HASAA-30BS_center,5,polyline_vertex,26,179.16,257.94,1493.0,2149.5,,,0.1237,20.393
report_fig5-20,HASAA-30BS_center,6,polyline_vertex,26,180.66,254.16,1505.5,2118.0,,,0.1722,25.537
report_fig5-20,HASAA-30BS_center,7,polyline_vertex,26,181.44,251.16,1512.0,2093.0,,,0.1974,29.619
report_fig5-20,HASAA-30BS_center,8,polyline_vertex,26,182.94,247.44,1524.5,2062.0,,,0.2459,34.682
report_fig5-20,HASAA-30BS_center,9,polyline_vertex,26,183.66,243.66,1530.5,2030.5,,,0.2692,39.826
report_fig5-20,HASAA-30BS_center,10,polyline_vertex,26,185.16,239.94,1543.0,1999.5,,,0.3178,44.888
report_fig5-20,HASAA-30BS_center,11,polyline_vertex,26,186.66,236.16,1555.5,1968.0,,,0.3663,50.032
report_fig5-20,HASAA-30BS_center,12,polyline_vertex,26,188.16,232.44,1568.0,1937.0,,,0.4148,55.094
report_fig5-20,HASAA-30BS_center,13,polyline_vertex,26,189.66,228.66,1580.5,1905.5,,,0.4633,60.238
report_fig5-20,HASAA-30BS_center,14,polyline_vertex,26,190.44,224.94,1587.0,1874.5,,,0.4885,65.3
report_fig5-20,HASAA-30BS_center,15,polyline_vertex,26,191.94,221.16,1599.5,1843.0,,,0.5371,70.444
report_fig5-20,HASAA-30BS_center,16,polyline_vertex,26,193.44,218.16,1612.0,1818.0,,,0.5856,74.527
report_fig5-20,HASAA-30BS_center,17,polyline_vertex,26,194.16,214.44,1618.0,1787.0,,,0.6089,79.589
report_fig5-20,HASAA-30BS_center,18,polyline_vertex,26,195.66,210.66,1630.5,1755.5,,,0.6574,84.733
report_fig5-20,HASAA-30BS_center,19,polyline_vertex,26,197.16,206.94,1643.0,1724.5,,,0.7059,89.795
report_fig5-20,HASAA-30BS_center,20,polyline_vertex,26,198.66,203.22,1655.5,1693.5,,,0.7544,94.858
report_fig5-20,HASAA-30BS_center,21,polyline_vertex,26,200.16,199.44,1668.0,1662.0,,,0.803,100.002
report_fig5-20,HASAA-30BS_center,22,polyline_vertex,26,201.66,195.72,1680.5,1631.0,,,0.8515,105.064
report_fig5-20,HASAA-30BS_center,23,polyline_vertex,26,202.44,191.94,1687.0,1599.5,,,0.8767,110.208
report_fig5-20,HASAA-30BS_center,24,polyline_vertex,26,204.66,188.22,1705.5,1568.5,,,0.9485,115.27
report_fig5-20,HASAA-30BS_center,25,polyline_vertex,26,206.16,185.22,1718.0,1543.5,,,0.997,119.353
report_fig5-20,HASAA-30BS_center,26,polyline_vertex,26,207.66,181.44,1730.5,1512.0,,,1.0456,124.496
report_fig5-20,HASAA-30BS_center,27,polyline_vertex,26,209.16,177.72,1743.0,1481.0,,,1.0941,129.559
report_fig5-20,HASAA-30BS_center,28,polyline_vertex,26,210.66,173.94,1755.5,1449.5,,,1.1426,134.703
report_fig5-20,HASAA-30BS_center,29,polyline_vertex,26,212.16,170.22,1768.0,1418.5,,,1.1911,139.765
report_fig5-20,HASAA-30BS_center,30,polyline_vertex,26,214.44,166.44,1787.0,1387.0,,,1.2649,144.909
report_fig5-20,HASAA-30BS_center,31,polyline_vertex,26,215.94,162.72,1799.5,1356.0,,,1.3134,149.971
report_fig5-20,HASAA-30BS_center,32,polyline_vertex,26,217.44,158.94,1812.0,1324.5,,,1.3619,155.115
report_fig5-20,HASAA-30BS_center,33,polyline_vertex,26,219.66,155.22,1830.5,1293.5,,,1.4337,160.177
report_fig5-20,HASAA-30BS_center,34,polyline_vertex,26,221.16,152.22,1843.0,1268.5,,,1.4823,164.26
report_fig5-20,HASAA-30BS_center,35,polyline_vertex,26,223.44,148.44,1862.0,1237.0,,,1.556,169.404
report_fig5-20,HASAA-30BS_center,36,polyline_vertex,26,225.66,144.72,1880.5,1206.0,,,1.6278,174.466
report_fig5-20,HASAA-30BS_center,37,polyline_vertex,26,227.94,140.94,1899.5,1174.5,,,1.7016,179.61
report_fig5-20,HASAA-30BS_center,38,polyline_vertex,26,230.16,137.22,1918.0,1143.5,,,1.7734,184.672
report_fig5-20,HASAA-30BS_center,39,polyline_vertex,26,233.16,134.22,1943.0,1118.5,,,1.8704,188.755
report_fig5-20,HASAA-30BS_center,40,polyline_vertex,26,236.16,130.44,1968.0,1087.0,,,1.9675,193.899
report_fig5-20,HASAA-30BS_center,41,polyline_vertex,26,239.16,128.22,1993.0,1068.5,,,2.0645,196.92
report_fig5-20,HASAA-30BS_center,42,polyline_vertex,26,243.66,123.72,2030.5,1031.0,,,2.2101,203.044
report_fig5-20,HASAA-30BS_center,43,polyline_vertex,26,247.44,122.94,2062.0,1024.5,,,2.3323,204.105
report_fig5-20,HASAA-30BS_center,44,polyline_vertex,26,249.66,118.44,2080.5,987.0,,,2.4041,210.229
report_fig5-20,HASAA-30BS_center,45,polyline_vertex,26,251.94,116.94,2099.5,974.5,,,2.4779,212.27
report_fig5-20,HASAA-30BS_center,46,polyline_vertex,26,257.94,113.22,2149.5,943.5,,,2.672,217.332
report_fig5-20,HASAA-30BS_center,47,polyline_vertex,26,263.94,109.44,2199.5,912.0,,,2.8661,222.476
report_fig5-20,HASAA-30BS_center,48,polyline_vertex,26,268.44,107.94,2237.0,899.5,,,3.0116,224.517
report_fig5-20,HASAA-30BS_center,49,polyline_vertex,26,286.44,101.94,2387.0,849.5,,,3.5939,232.682
report_fig5-20,HASAA-30BS_center,50,polyline_vertex,26,291.66,101.22,2430.5,843.5,,,3.7627,233.662
report_fig5-20,HASAA-30BS_center,51,polyline_vertex,26,299.16,99.72,2493.0,831.0,,,4.0053,235.704
report_fig5-20,HASAA-30BS_center,52,polyline_vertex,26,307.44,98.94,2562.0,824.5,,,4.2732,236.765
report_fig5-20,HASAA-30BS_center,53,polyline_vertex,26,314.94,96.72,2624.5,806.0,,,4.5158,239.786
report_fig5-20,HASAA-30BS_center,54,polyline_vertex,26,314.94,97.44,2624.5,812.0,,,4.5158,238.806
report_fig5-20,HASAA-30BS_center,55,polyline_vertex,26,326.16,168.72,2718.0,1406.0,,,4.8787,141.806
report_fig5-20,HASAA-30BS_center,56,polyline_vertex,26,329.88,162.72,2749.0,1356.0,,,4.999,149.971
report_fig5-20,HASAA-30BS_center,57,polyline_vertex,26,338.16,155.94,2818.0,1299.5,,,5.2669,159.198
report_fig5-20,HASAA-30BS_center,58,polyline_vertex,26,345.66,152.22,2880.5,1268.5,,,5.5095,164.26
report_fig5-20,HASAA-30BS_center,59,polyline_vertex,26,361.38,150.72,3011.5,1256.0,,,6.018,166.301
report_fig5-20,HASAA-30BS_center,60,polyline_vertex,26,377.16,148.44,3143.0,1237.0,,,6.5284,169.404
report_fig5-20,HASAA-30BS_center,61,polyline_vertex,26,392.88,148.44,3274.0,1237.0,,,7.0369,169.404
report_fig5-20,HASAA-30BS_center,62,polyline_vertex,26,408.66,148.44,3405.5,1237.0,,,7.5473,169.404
report_fig5-20,HASAA-30BS_center,63,polyline_vertex,26,423.66,149.94,3530.5,1249.5,,,8.0325,167.363
report_fig5-20,HASAA-30BS_center,64,polyline_vertex,26,423.66,150.72,3530.5,1256.0,,,8.0325,166.301
report_fig5-20,HASAA-30BS_center,65,polyline_vertex,26,439.38,151.44,3661.5,1262.0,,,8.541,165.321
report_fig5-20,HASAA-30BS_center,66,polyline_vertex,26,455.16,155.22,3793.0,1293.5,,,9.0515,160.177
report_fig5-20,HASAA-30BS_center,67,polyline_vertex,26,471.66,159.72,3930.5,1331.0,,,9.5852,154.054
report_fig5-20,HASAA-30BS_center,68,polyline_vertex,26,485.88,162.72,4049.0,1356.0,,,10.0452,149.971
report_fig5-20,HASAA-30BS_center,69,polyline_vertex,26,486.66,163.44,4055.5,1362.0,,,10.0704,148.991
report_fig5-20,NON-00BS_center,1,polyline_vertex,27,175.44,272.94,1462.0,2274.5,,,0.0033,-0.019
report_fig5-20,NON-00BS_center,2,polyline_vertex,27,176.94,269.16,1474.5,2243.0,,,0.0519,5.124
report_fig5-20,NON-00BS_center,3,polyline_vertex,27,179.16,265.44,1493.0,2212.0,,,0.1237,10.187
report_fig5-20,NON-00BS_center,4,polyline_vertex,27,179.94,263.94,1499.5,2199.5,,,0.1489,12.228
report_fig5-20,NON-00BS_center,5,polyline_vertex,27,180.66,261.66,1505.5,2180.5,,,0.1722,15.331
report_fig5-20,NON-00BS_center,6,polyline_vertex,27,182.16,260.16,1518.0,2168.0,,,0.2207,17.372
report_fig5-20,NON-00BS_center,7,polyline_vertex,27,183.66,257.94,1530.5,2149.5,,,0.2692,20.393
report_fig5-20,NON-00BS_center,8,polyline_vertex,27,184.44,256.44,1537.0,2137.0,,,0.2945,22.434
report_fig5-20,NON-00BS_center,9,polyline_vertex,27,185.94,254.94,1549.5,2124.5,,,0.343,24.476
report_fig5-20,NON-00BS_center,10,polyline_vertex,27,186.66,252.66,1555.5,2105.5,,,0.3663,27.578
report_fig5-20,NON-00BS_center,11,polyline_vertex,27,188.16,251.16,1568.0,2093.0,,,0.4148,29.619
report_fig5-20,NON-00BS_center,12,polyline_vertex,27,188.94,248.94,1574.5,2074.5,,,0.44,32.64
report_fig5-20,NON-00BS_center,13,polyline_vertex,27,190.44,247.44,1587.0,2062.0,,,0.4885,34.682
report_fig5-20,NON-00BS_center,14,polyline_vertex,27,191.94,245.16,1599.5,2043.0,,,0.5371,37.784
report_fig5-20,NON-00BS_center,15,polyline_vertex,27,193.44,243.66,1612.0,2030.5,,,0.5856,39.826
report_fig5-20,NON-00BS_center,16,polyline_vertex,27,194.16,241.44,1618.0,2012.0,,,0.6089,42.847
report_fig5-20,NON-00BS_center,17,polyline_vertex,27,195.66,239.94,1630.5,1999.5,,,0.6574,44.888
report_fig5-20,NON-00BS_center,18,polyline_vertex,27,197.16,237.66,1643.0,1980.5,,,0.7059,47.991
report_fig5-20,NON-00BS_center,19,polyline_vertex,27,198.66,236.16,1655.5,1968.0,,,0.7544,50.032
report_fig5-20,NON-00BS_center,20,polyline_vertex,27,199.44,234.66,1662.0,1955.5,,,0.7797,52.073
report_fig5-20,NON-00BS_center,21,polyline_vertex,27,200.94,232.44,1674.5,1937.0,,,0.8282,55.094
report_fig5-20,NON-00BS_center,22,polyline_vertex,27,202.44,230.94,1687.0,1924.5,,,0.8767,57.135
report_fig5-20,NON-00BS_center,23,polyline_vertex,27,203.16,228.66,1693.0,1905.5,,,0.9,60.238
report_fig5-20,NON-00BS_center,24,polyline_vertex,27,203.94,228.66,1699.5,1905.5,,,0.9252,60.238
report_fig5-20,NON-00BS_center,25,polyline_vertex,27,205.44,226.44,1712.0,1887.0,,,0.9738,63.259
report_fig5-20,NON-00BS_center,26,polyline_vertex,27,206.94,224.94,1724.5,1874.5,,,1.0223,65.3
report_fig5-20,NON-00BS_center,27,polyline_vertex,27,207.66,222.66,1730.5,1855.5,,,1.0456,68.403
report_fig5-20,NON-00BS_center,28,polyline_vertex,27,209.16,221.16,1743.0,1843.0,,,1.0941,70.444
report_fig5-20,NON-00BS_center,29,polyline_vertex,27,210.66,218.94,1755.5,1824.5,,,1.1426,73.465
report_fig5-20,NON-00BS_center,30,polyline_vertex,27,212.16,217.44,1768.0,1812.0,,,1.1911,75.507
report_fig5-20,NON-00BS_center,31,polyline_vertex,27,213.66,215.94,1780.5,1799.5,,,1.2396,77.548
report_fig5-20,NON-00BS_center,32,polyline_vertex,27,215.16,213.66,1793.0,1780.5,,,1.2882,80.651
report_fig5-20,NON-00BS_center,33,polyline_vertex,27,215.94,212.16,1799.5,1768.0,,,1.3134,82.692
report_fig5-20,NON-00BS_center,34,polyline_vertex,27,217.44,209.94,1812.0,1749.5,,,1.3619,85.713
report_fig5-20,NON-00BS_center,35,polyline_vertex,27,218.94,208.44,1824.5,1737.0,,,1.4104,87.754
report_fig5-20,NON-00BS_center,36,polyline_vertex,27,220.44,206.22,1837.0,1718.5,,,1.459,90.775
report_fig5-20,NON-00BS_center,37,polyline_vertex,27,221.94,204.72,1849.5,1706.0,,,1.5075,92.816
report_fig5-20,NON-00BS_center,38,polyline_vertex,27,223.44,202.44,1862.0,1687.0,,,1.556,95.919
report_fig5-20,NON-00BS_center,39,polyline_vertex,27,223.44,203.22,1862.0,1693.5,,,1.556,94.858
report_fig5-20,NON-00BS_center,40,polyline_vertex,27,224.94,200.94,1874.5,1674.5,,,1.6045,97.96
report_fig5-20,NON-00BS_center,41,polyline_vertex,27,226.44,199.44,1887.0,1662.0,,,1.653,100.002
report_fig5-20,NON-00BS_center,42,polyline_vertex,27,227.94,197.22,1899.5,1643.5,,,1.7016,103.023
report_fig5-20,NON-00BS_center,43,polyline_vertex,27,229.44,195.72,1912.0,1631.0,,,1.7501,105.064
report_fig5-20,NON-00BS_center,44,polyline_vertex,27,230.16,194.94,1918.0,1624.5,,,1.7734,106.125
report_fig5-20,NON-00BS_center,45,polyline_vertex,27,231.66,193.44,1930.5,1612.0,,,1.8219,108.167
report_fig5-20,NON-00BS_center,46,polyline_vertex,27,233.16,191.94,1943.0,1599.5,,,1.8704,110.208
report_fig5-20,NON-00BS_center,47,polyline_vertex,27,234.66,189.72,1955.5,1581.0,,,1.9189,113.229
report_fig5-20,NON-00BS_center,48,polyline_vertex,27,236.16,188.22,1968.0,1568.5,,,1.9675,115.27
report_fig5-20,NON-00BS_center,49,polyline_vertex,27,237.66,185.94,1980.5,1549.5,,,2.016,118.373
report_fig5-20,NON-00BS_center,50,polyline_vertex,27,239.16,184.44,1993.0,1537.0,,,2.0645,120.414
report_fig5-20,NON-00BS_center,51,polyline_vertex,27,240.66,182.94,2005.5,1524.5,,,2.113,122.455
report_fig5-20,NON-00BS_center,52,polyline_vertex,27,242.94,180.72,2024.5,1506.0,,,2.1868,125.476
report_fig5-20,NON-00BS_center,53,polyline_vertex,27,244.44,179.22,2037.0,1493.5,,,2.2353,127.518
report_fig5-20,NON-00BS_center,54,polyline_vertex,27,246.66,176.94,2055.5,1474.5,,,2.3071,130.62
report_fig5-20,NON-00BS_center,55,polyline_vertex,27,248.94,175.44,2074.5,1462.0,,,2.3809,132.661
report_fig5-20,NON-00BS_center,56,polyline_vertex,27,250.44,173.22,2087.0,1443.5,,,2.4294,135.683
report_fig5-20,NON-00BS_center,57,polyline_vertex,27,252.66,171.72,2105.5,1431.0,,,2.5012,137.724
report_fig5-20,NON-00BS_center,58,polyline_vertex,27,254.94,169.44,2124.5,1412.0,,,2.5749,140.826
report_fig5-20,NON-00BS_center,59,polyline_vertex,27,257.94,167.94,2149.5,1399.5,,,2.672,142.868
report_fig5-20,NON-00BS_center,60,polyline_vertex,27,260.16,166.44,2168.0,1387.0,,,2.7438,144.909
report_fig5-20,NON-00BS_center,61,polyline_vertex,27,260.16,167.22,2168.0,1393.5,,,2.7438,143.847
report_fig5-20,NON-00BS_center,62,polyline_vertex,27,263.94,164.94,2199.5,1374.5,,,2.8661,146.95
report_fig5-20,NON-00BS_center,63,polyline_vertex,27,268.44,162.72,2237.0,1356.0,,,3.0116,149.971
report_fig5-20,NON-00BS_center,64,polyline_vertex,27,273.66,161.22,2280.5,1343.5,,,3.1805,152.012
report_fig5-20,NON-00BS_center,65,polyline_vertex,27,278.94,159.72,2324.5,1331.0,,,3.3513,154.054
report_fig5-20,NON-00BS_center,66,polyline_vertex,27,281.94,158.94,2349.5,1324.5,,,3.4483,155.115
report_fig5-20,NON-00BS_center,67,polyline_vertex,27,289.44,157.44,2412.0,1312.0,,,3.6909,157.156
report_fig5-20,NON-00BS_center,68,polyline_vertex,27,300.66,155.94,2505.5,1299.5,,,4.0538,159.198
report_fig5-20,NON-00BS_center,69,polyline_vertex,27,308.16,155.22,2568.0,1293.5,,,4.2965,160.177
report_fig5-20,NON-00BS_center,70,polyline_vertex,27,315.66,153.72,2630.5,1281.0,,,4.5391,162.219
report_fig5-20,NON-00BS_center,71,polyline_vertex,27,323.88,153.72,2699.0,1281.0,,,4.8049,162.219
report_fig5-20,NON-00BS_center,72,polyline_vertex,27,331.38,153.72,2761.5,1281.0,,,5.0476,162.219
report_fig5-20,NON-00BS_center,73,polyline_vertex,27,338.88,152.94,2824.0,1274.5,,,5.2902,163.28
report_fig5-20,NON-00BS_center,74,polyline_vertex,27,346.38,153.72,2886.5,1281.0,,,5.5328,162.219
report_fig5-20,NON-00BS_center,75,polyline_vertex,27,354.66,152.94,2955.5,1274.5,,,5.8006,163.28
report_fig5-20,NON-00BS_center,76,polyline_vertex,27,362.16,153.72,3018.0,1281.0,,,6.0432,162.219
report_fig5-20,NON-00BS_center,77,polyline_vertex,27,369.66,153.72,3080.5,1281.0,,,6.2858,162.219
report_fig5-20,NON-00BS_center,78,polyline_vertex,27,377.88,152.94,3149.0,1274.5,,,6.5517,163.28
report_fig5-20,NON-00BS_center,79,polyline_vertex,27,386.16,152.94,3218.0,1274.5,,,6.8195,163.28
report_fig5-20,NON-00BS_center,80,polyline_vertex,27,392.88,153.72,3274.0,1281.0,,,7.0369,162.219
report_fig5-20,NON-00BS_center,81,polyline_vertex,27,401.16,154.44,3343.0,1287.0,,,7.3047,161.239
report_fig5-20,NON-00BS_center,82,polyline_vertex,27,408.66,155.22,3405.5,1293.5,,,7.5473,160.177
