figure_key,series,seq,source,draw_index,x_pt,y_pt,x_px600,y_px600,marker_w_pt,marker_h_pt,deflection_in,load_kips
thesis_fig4-61,HASAA-30BS1_north_quarter,37,markers,429,210.87,536.25,1757.2,4468.8,6.18,6.18,0.8857,150.363
thesis_fig4-61,HASAA-30BS1_north_quarter,38,markers,431,211.71,533.37,1764.3,4444.8,6.18,6.18,0.9226,155.91
thesis_fig4-61,HASAA-30BS1_north_quarter,39,markers,433,212.67,531.36,1772.2,4428.0,6.18,6.12,0.9648,159.782
thesis_fig4-61,HASAA-30BS1_north_quarter,40,markers,435,213.69,528.21,1780.8,4401.7,6.18,6.18,1.0096,165.849
thesis_fig4-61,HASAA-30BS1_north_quarter,41,markers,437,214.77,526.2,1789.8,4385.0,6.18,6.12,1.0571,169.721
thesis_fig4-61,HASAA-30BS1_north_quarter,42,markers,439,216.09,523.23,1800.7,4360.3,6.18,6.18,1.1151,175.441
thesis_fig4-61,HASAA-30BS1_north_quarter,43,markers,441,217.41,520.95,1811.8,4341.2,6.18,6.18,1.1732,179.833
thesis_fig4-61,HASAA-30BS1_north_quarter,44,markers,443,219.03,518.4,1825.2,4320.0,6.18,6.12,1.2444,184.745
thesis_fig4-61,HASAA-30BS1_north_quarter,45,markers,445,220.89,515.76,1840.7,4298.0,6.18,6.12,1.3261,189.83
thesis_fig4-61,HASAA-30BS1_north_quarter,46,markers,447,222.93,513.27,1857.8,4277.2,6.18,6.18,1.4158,194.626
thesis_fig4-61,HASAA-30BS1_north_quarter,47,markers,449,225.21,511.68,1876.7,4264.0,6.18,6.12,1.516,197.688
thesis_fig4-61,HASAA-30BS1_north_quarter,48,markers,451,227.73,509.37,1897.7,4244.8,6.18,6.18,1.6268,202.138
thesis_fig4-61,HASAA-30BS1_north_quarter,49,markers,453,231.15,506.49,1926.2,4220.7,6.18,6.18,1.7771,207.685
thesis_fig4-61,HASAA-30BS1_north_quarter,50,markers,455,232.41,505.17,1936.8,4209.7,6.18,6.18,1.8325,210.227
thesis_fig4-61,HASAA-30BS1_north_quarter,51,markers,457,235.41,503.73,1961.8,4197.8,6.18,6.18,1.9644,213.001
thesis_fig4-61,HASAA-30BS1_north_quarter,52,markers,459,238.59,501.93,1988.2,4182.7,6.18,6.18,2.1042,216.468
thesis_fig4-61,HASAA-30BS1_north_quarter,53,markers,461,241.53,501.63,2012.7,4180.3,6.18,6.18,2.2334,217.046
thesis_fig4-61,HASAA-30BS1_north_quarter,54,markers,463,244.59,499.83,2038.2,4165.2,6.18,6.18,2.3679,220.513
thesis_fig4-61,HASAA-30BS1_north_quarter,55,markers,465,247.41,498.87,2061.8,4157.2,6.18,6.18,2.4919,222.362
thesis_fig4-61,HASAA-30BS1_north_quarter,56,markers,467,250.35,498.36,2086.3,4153.0,6.18,6.12,2.6212,223.344
thesis_fig4-61,HASAA-30BS1_north_quarter,57,markers,469,253.35,497.19,2111.3,4143.3,6.18,6.18,2.753,225.598
thesis_fig4-61,HASAA-30BS1_north_quarter,58,markers,471,256.23,496.53,2135.3,4137.7,6.18,6.18,2.8796,226.869
thesis_fig4-61,HASAA-30BS1_north_quarter,59,markers,473,259.35,495.69,2161.3,4130.8,6.18,6.18,3.0168,228.487
thesis_fig4-61,HASAA-30BS1_north_quarter,60,markers,475,262.41,495.33,2186.8,4127.7,6.18,6.18,3.1513,229.18
thesis_fig4-61,HASAA-30BS1_north_quarter,61,markers,477,265.53,494.67,2212.7,4122.2,6.18,6.18,3.2884,230.452
thesis_fig4-61,HASAA-30BS1_north_quarter,62,markers,479,268.59,493.95,2238.2,4116.2,6.18,6.18,3.423,231.838
thesis_fig4-61,HASAA-30BS1_north_quarter,63,markers,481,271.71,493.47,2264.2,4112.3,6.18,6.18,3.5601,232.763
thesis_fig4-61,HASAA-30BS1_north_quarter,64,markers,483,274.89,493.38,2290.8,4111.5,6.18,6.12,3.6999,232.936
thesis_fig4-61,HASAA-30BS1_north_quarter,65,markers,485,277.95,492.54,2316.3,4104.5,6.18,6.12,3.8344,234.554
thesis_fig4-61,HASAA-30BS1_north_quarter,66,markers,487,278.61,494.79,2321.7,4123.3,6.18,6.18,3.8634,230.22
thesis_fig4-61,HASAA-30BS1_north_quarter,67,markers,489,281.49,492.81,2345.7,4106.7,6.18,6.18,3.99,234.034
thesis_fig4-61,HASAA-30BS1_north_quarter,68,markers,491,284.67,493.14,2372.3,4109.5,6.18,6.12,4.1298,233.399
thesis_fig4-61,HASAA-30BS1_north_quarter,69,markers,493,288.45,493.05,2403.8,4108.7,6.18,6.18,4.296,233.572
thesis_fig4-61,HASAA-30BS1_north_quarter,70,markers,495,290.85,492.03,2423.8,4100.2,6.18,6.18,4.4015,235.537
thesis_fig4-61,HASAA-30BS1_north_quarter,71,markers,497,293.97,492.78,2449.8,4106.5,6.18,6.12,4.5386,234.092
thesis_fig4-61,HASAA-30BS1_north_quarter,72,markers,499,297.51,495.69,2479.3,4130.8,6.18,6.18,4.6942,228.487
thesis_fig4-61,HASAA-30BS1_north_quarter,73,markers,501,301.35,496.41,2511.3,4136.8,6.18,6.18,4.863,227.1
thesis_fig4-61,HASAA-30BS1_north_quarter,74,markers,503,304.77,495.87,2539.7,4132.2,6.18,6.18,5.0134,228.14
thesis_fig4-61,HASAA-30BS1_north_quarter,75,markers,505,308.13,496.23,2567.8,4135.3,6.18,6.18,5.1611,227.447
thesis_fig4-61,HASAA-30BS1_north_quarter,76,markers,507,312.15,500.31,2601.2,4169.2,6.18,6.18,5.3378,219.588
thesis_fig4-61,HASAA-30BS1_north_quarter,77,markers,509,315.75,500.61,2631.2,4171.7,6.18,6.18,5.496,219.01
thesis_fig4-61,HASAA-30BS1_north_quarter,78,markers,511,319.71,501.99,2664.2,4183.2,6.18,6.18,5.6701,216.352
thesis_fig4-61,HASAA-30BS1_north_quarter,79,markers,513,322.23,505.83,2685.3,4215.2,6.18,6.18,5.7809,208.956
thesis_fig4-61,HASAA-30BS1_north_quarter,80,markers,515,322.95,506.07,2691.3,4217.3,6.18,6.18,5.8125,208.494
thesis_fig4-61,HASAA-30BS1_north_quarter,81,markers,517,323.85,512.19,2698.8,4268.3,6.18,6.18,5.8521,196.706
thesis_fig4-61,HASAA-30BS1_north_quarter,82,markers,519,326.97,514.35,2724.8,4286.3,6.18,6.18,5.9893,192.545
thesis_fig4-61,HASAA-30BS1_north_quarter,83,markers,521,328.65,518.49,2738.7,4320.8,6.18,6.18,6.0631,184.571
thesis_fig4-61,HASAA-30BS1_north_quarter,84,markers,523,329.97,516.09,2749.8,4300.7,6.18,6.18,6.1211,189.194
thesis_fig4-61,HASAA-30BS1_north_quarter,85,markers,525,333.45,515.25,2778.8,4293.8,6.18,6.18,6.2741,190.812
thesis_fig4-61,HASAA-30BS1_north_quarter,86,markers,527,333.45,515.31,2778.8,4294.2,6.18,6.18,6.2741,190.696
thesis_fig4-61,HASAA-30BS1_north_quarter,87,markers,529,336.81,519.39,2806.7,4328.2,6.18,6.18,6.4218,182.838
thesis_fig4-61,HASAA-30BS1_north_quarter,88,markers,531,340.29,518.07,2835.8,4317.2,6.18,6.18,6.5748,185.38
