figure_key,series,seq,source,draw_index,x_pt,y_pt,x_px600,y_px600,marker_w_pt,marker_h_pt,deflection_in,load_kips
thesis_fig4-16,NON-00BS_north_quarter,29,markers,449,210.39,234.36,1753.2,1953.0,6.3,6.24,0.7067,64.603
thesis_fig4-16,NON-00BS_north_quarter,30,markers,451,211.05,232.92,1758.8,1941.0,6.3,6.24,0.7359,67.234
thesis_fig4-16,NON-00BS_north_quarter,31,markers,453,211.05,233.04,1758.8,1942.0,6.3,6.24,0.7359,67.015
thesis_fig4-16,NON-00BS_north_quarter,32,markers,455,211.74,231.66,1764.5,1930.5,6.24,6.24,0.7663,69.536
thesis_fig4-16,NON-00BS_north_quarter,33,markers,457,212.46,230.28,1770.5,1919.0,6.24,6.24,0.7982,72.057
thesis_fig4-16,NON-00BS_north_quarter,34,markers,459,213.12,228.84,1776.0,1907.0,6.24,6.24,0.8273,74.687
thesis_fig4-16,NON-00BS_north_quarter,35,markers,461,213.78,227.52,1781.5,1896.0,6.24,6.24,0.8565,77.099
thesis_fig4-16,NON-00BS_north_quarter,36,markers,463,213.78,227.7,1781.5,1897.5,6.24,6.24,0.8565,76.77
thesis_fig4-16,NON-00BS_north_quarter,37,markers,465,214.5,226.14,1787.5,1884.5,6.24,6.24,0.8883,79.62
thesis_fig4-16,NON-00BS_north_quarter,38,markers,467,215.19,224.76,1793.3,1873.0,6.3,6.24,0.9188,82.141
thesis_fig4-16,NON-00BS_north_quarter,39,markers,469,215.94,223.38,1799.5,1861.5,6.24,6.24,0.9519,84.662
thesis_fig4-16,NON-00BS_north_quarter,40,markers,471,216.69,222.06,1805.8,1850.5,6.3,6.24,0.9851,87.074
thesis_fig4-16,NON-00BS_north_quarter,41,markers,473,217.38,220.68,1811.5,1839.0,6.24,6.24,1.0155,89.595
thesis_fig4-16,NON-00BS_north_quarter,42,markers,475,218.1,219.36,1817.5,1828.0,6.24,6.24,1.0474,92.006
thesis_fig4-16,NON-00BS_north_quarter,43,markers,477,218.79,217.98,1823.3,1816.5,6.3,6.24,1.0778,94.528
thesis_fig4-16,NON-00BS_north_quarter,44,markers,479,218.82,218.22,1823.5,1818.5,6.24,6.24,1.0792,94.089
thesis_fig4-16,NON-00BS_north_quarter,45,markers,481,219.54,216.6,1829.5,1805.0,6.24,6.24,1.111,97.049
thesis_fig4-16,NON-00BS_north_quarter,46,markers,483,219.57,216.6,1829.7,1805.0,6.3,6.24,1.1123,97.049
thesis_fig4-16,NON-00BS_north_quarter,47,markers,485,220.29,215.28,1835.7,1794.0,6.3,6.24,1.1441,99.46
thesis_fig4-16,NON-00BS_north_quarter,48,markers,487,221.1,213.9,1842.5,1782.5,6.24,6.24,1.1799,101.981
thesis_fig4-16,NON-00BS_north_quarter,49,markers,489,221.85,212.52,1848.8,1771.0,6.3,6.24,1.213,104.502
thesis_fig4-16,NON-00BS_north_quarter,50,markers,491,222.36,212.28,1853.0,1769.0,6.24,6.24,1.2356,104.941
thesis_fig4-16,NON-00BS_north_quarter,51,markers,493,222.9,211.08,1857.5,1759.0,6.24,6.24,1.2594,107.133
thesis_fig4-16,NON-00BS_north_quarter,52,markers,495,222.9,211.2,1857.5,1760.0,6.24,6.24,1.2594,106.914
thesis_fig4-16,NON-00BS_north_quarter,53,markers,497,223.56,209.82,1863.0,1748.5,6.24,6.24,1.2886,109.435
thesis_fig4-16,NON-00BS_north_quarter,54,markers,499,224.34,208.44,1869.5,1737.0,6.24,6.24,1.3231,111.956
thesis_fig4-16,NON-00BS_north_quarter,55,markers,501,224.34,208.5,1869.5,1737.5,6.24,6.24,1.3231,111.847
thesis_fig4-16,NON-00BS_north_quarter,56,markers,503,225.06,207.12,1875.5,1726.0,6.24,6.24,1.3549,114.368
thesis_fig4-16,NON-00BS_north_quarter,57,markers,505,225.93,205.74,1882.8,1714.5,6.3,6.24,1.3933,116.889
thesis_fig4-16,NON-00BS_north_quarter,58,markers,507,226.77,204.36,1889.8,1703.0,6.3,6.24,1.4304,119.41
thesis_fig4-16,NON-00BS_north_quarter,59,markers,509,227.7,203.04,1897.5,1692.0,6.24,6.24,1.4715,121.821
thesis_fig4-16,NON-00BS_north_quarter,60,markers,511,228.48,201.6,1904.0,1680.0,6.24,6.24,1.506,124.452
thesis_fig4-16,NON-00BS_north_quarter,61,markers,513,229.5,200.28,1912.5,1669.0,6.24,6.24,1.551,126.864
thesis_fig4-16,NON-00BS_north_quarter,62,markers,515,230.31,198.9,1919.2,1657.5,6.3,6.24,1.5868,129.385
thesis_fig4-16,NON-00BS_north_quarter,63,markers,517,231.36,197.52,1928.0,1646.0,6.24,6.24,1.6332,131.906
thesis_fig4-16,NON-00BS_north_quarter,64,markers,519,231.36,197.64,1928.0,1647.0,6.24,6.24,1.6332,131.687
thesis_fig4-16,NON-00BS_north_quarter,65,markers,521,232.2,196.2,1935.0,1635.0,6.24,6.24,1.6703,134.317
thesis_fig4-16,NON-00BS_north_quarter,66,markers,523,233.28,194.82,1944.0,1623.5,6.24,6.24,1.7181,136.838
thesis_fig4-16,NON-00BS_north_quarter,67,markers,525,234.3,193.44,1952.5,1612.0,6.24,6.24,1.7631,139.36
thesis_fig4-16,NON-00BS_north_quarter,68,markers,527,235.53,192.06,1962.7,1600.5,6.3,6.24,1.8175,141.881
thesis_fig4-16,NON-00BS_north_quarter,69,markers,529,236.67,190.74,1972.2,1589.5,6.3,6.24,1.8678,144.292
thesis_fig4-16,NON-00BS_north_quarter,70,markers,531,236.67,191.82,1972.2,1598.5,6.3,6.24,1.8678,142.319
thesis_fig4-16,NON-00BS_north_quarter,71,markers,533,238.2,190.08,1985.0,1584.0,6.24,6.24,1.9354,145.498
thesis_fig4-16,NON-00BS_north_quarter,72,markers,535,240.18,188.4,2001.5,1570.0,6.24,6.24,2.0229,148.567
thesis_fig4-16,NON-00BS_north_quarter,73,markers,537,242.49,187.02,2020.8,1558.5,6.3,6.24,2.125,151.088
thesis_fig4-16,NON-00BS_north_quarter,74,markers,539,245.04,185.76,2042.0,1548.0,6.24,6.24,2.2377,153.39
thesis_fig4-16,NON-00BS_north_quarter,75,markers,541,246.27,185.22,2052.3,1543.5,6.3,6.24,2.292,154.377
thesis_fig4-16,NON-00BS_north_quarter,76,markers,543,249.42,184.32,2078.5,1536.0,6.24,6.24,2.4312,156.021
thesis_fig4-16,NON-00BS_north_quarter,77,markers,545,253.83,183.24,2115.3,1527.0,6.3,6.24,2.626,157.994
thesis_fig4-16,NON-00BS_north_quarter,78,markers,547,256.68,182.46,2139.0,1520.5,6.24,6.24,2.752,159.419
thesis_fig4-16,NON-00BS_north_quarter,79,markers,549,259.83,181.74,2165.2,1514.5,6.3,6.24,2.8911,160.734
thesis_fig4-16,NON-00BS_north_quarter,80,markers,551,262.95,181.62,2191.3,1513.5,6.3,6.24,3.029,160.954
thesis_fig4-16,NON-00BS_north_quarter,81,markers,553,265.86,181.44,2215.5,1512.0,6.24,6.24,3.1576,161.282
thesis_fig4-16,NON-00BS_north_quarter,82,markers,555,268.89,181.2,2240.7,1510.0,6.3,6.24,3.2914,161.721
thesis_fig4-16,NON-00BS_north_quarter,83,markers,557,271.86,181.26,2265.5,1510.5,6.24,6.24,3.4227,161.611
thesis_fig4-16,NON-00BS_north_quarter,84,markers,559,274.98,181.26,2291.5,1510.5,6.24,6.24,3.5605,161.611
thesis_fig4-16,NON-00BS_north_quarter,85,markers,561,277.86,181.62,2315.5,1513.5,6.24,6.24,3.6878,160.954
thesis_fig4-16,NON-00BS_north_quarter,86,markers,563,280.74,181.38,2339.5,1511.5,6.24,6.24,3.815,161.392
thesis_fig4-16,NON-00BS_north_quarter,87,markers,565,283.68,181.26,2364.0,1510.5,6.24,6.24,3.9449,161.611
thesis_fig4-16,NON-00BS_north_quarter,88,markers,567,286.92,181.08,2391.0,1509.0,6.24,6.24,4.0881,161.94
thesis_fig4-16,NON-00BS_north_quarter,89,markers,569,289.56,181.5,2413.0,1512.5,6.24,6.24,4.2047,161.173
thesis_fig4-16,NON-00BS_north_quarter,90,markers,571,292.44,181.98,2437.0,1516.5,6.24,6.24,4.332,160.296
thesis_fig4-16,NON-00BS_north_quarter,91,markers,573,295.23,182.4,2460.3,1520.0,6.3,6.24,4.4552,159.529
thesis_fig4-16,NON-00BS_north_quarter,92,markers,575,297.96,183.42,2483.0,1528.5,6.24,6.24,4.5758,157.665
thesis_fig4-16,NON-00BS_north_quarter,93,markers,577,300.63,184.92,2505.3,1541.0,6.3,6.24,4.6938,154.925
thesis_fig4-16,NON-00BS_north_quarter,94,markers,579,306.18,187.5,2551.5,1562.5,6.24,6.24,4.939,150.211
thesis_fig4-16,NON-00BS_north_quarter,95,markers,581,311.94,190.14,2599.5,1584.5,6.24,6.24,5.1935,145.388
thesis_fig4-16,NON-00BS_north_quarter,96,markers,583,317.58,193.02,2646.5,1608.5,6.24,6.24,5.4427,140.127
thesis_fig4-16,NON-00BS_north_quarter,97,markers,585,322.92,195.84,2691.0,1632.0,6.24,6.24,5.6787,134.975
thesis_fig4-16,NON-00BS_north_quarter,98,markers,587,328.38,197.76,2736.5,1648.0,6.24,6.24,5.9199,131.467
thesis_fig4-16,NON-00BS_north_quarter,99,markers,589,333.63,200.28,2780.3,1669.0,6.3,6.24,6.1519,126.864
thesis_fig4-16,NON-00BS_north_quarter,100,markers,591,339.15,202.68,2826.2,1689.0,6.3,6.24,6.3958,122.479
