row_px,centroid_col_px,run_start_col_px,run_end_col_px,blue_weight_sum,load_kN,deflection_mm
3575,1524.314,1517,1532,12.125,226.928,13.4621
3576,1523.325,1517,1532,12.125,226.344,13.3389
3577,1523.325,1517,1532,12.125,225.759,13.3389
3578,1523.325,1517,1532,12.125,225.175,13.3389
3579,1523.325,1517,1532,12.125,224.591,13.3389
3580,1522.418,1513,1532,12.125,224.007,13.226
3581,1522.418,1513,1532,12.125,223.423,13.226
3582,1522.418,1513,1532,12.125,222.839,13.226
3583,1522.418,1513,1532,12.125,222.255,13.226
3584,1521.602,1513,1528,12.25,221.671,13.1245
3585,1521.602,1513,1528,12.25,221.087,13.1245
3586,1521.602,1513,1528,12.25,220.502,13.1245
3587,1521.602,1513,1528,12.25,219.918,13.1245
3588,1520.622,1513,1528,12.25,219.334,13.0025
3589,1520.622,1513,1528,12.25,218.75,13.0025
3590,1520.622,1513,1528,12.25,218.166,13.0025
3591,1520.622,1513,1528,12.25,217.582,13.0025
3592,1519.833,1513,1528,12.375,216.998,12.9043
3593,1519.833,1513,1528,12.375,216.414,12.9043
3594,1519.833,1513,1528,12.375,215.83,12.9043
3595,1519.833,1513,1528,12.375,215.245,12.9043
3596,1518.908,1513,1528,12.25,214.661,12.7891
3597,1518.908,1513,1528,12.25,214.077,12.7891
3598,1518.908,1513,1528,12.25,213.493,12.7891
3599,1518.908,1513,1528,12.25,212.909,12.7891
3600,1517.847,1509,1524,12.25,212.325,12.657
3601,1517.847,1509,1524,12.25,211.741,12.657
3602,1517.847,1509,1524,12.25,211.157,12.657
3603,1517.847,1509,1524,12.25,210.573,12.657
3604,1516.924,1509,1524,12.375,209.988,12.5422
3605,1516.924,1509,1524,12.375,209.404,12.5422
3606,1516.924,1509,1524,12.375,208.82,12.5422
3607,1516.924,1509,1524,12.375,208.236,12.5422
3608,1516.133,1509,1524,12.25,207.652,12.4436
3609,1516.133,1509,1524,12.25,207.068,12.4436
3610,1516.133,1509,1524,12.25,206.484,12.4436
3611,1516.133,1509,1524,12.25,205.9,12.4436
3612,1515.031,1509,1524,12.25,205.316,12.3064
3613,1515.031,1509,1524,12.25,204.731,12.3064
3614,1515.031,1509,1524,12.25,204.147,12.3064
3615,1515.031,1509,1524,12.25,203.563,12.3064
3616,1514.092,1505,1520,12.25,202.979,12.1896
3617,1514.092,1505,1520,12.25,202.395,12.1896
3618,1514.092,1505,1520,12.25,201.811,12.1896
3619,1514.092,1505,1520,12.25,201.227,12.1896
3620,1513.235,1505,1520,12.25,200.643,12.0829
3621,1513.235,1505,1520,12.25,200.059,12.0829
3622,1513.235,1505,1520,12.25,199.474,12.0829
3623,1513.235,1505,1520,12.25,198.89,12.0829
3624,1512.439,1505,1520,12.375,198.306,11.9839
3625,1512.439,1505,1520,12.375,197.722,11.9839
3626,1512.439,1505,1520,12.375,197.138,11.9839
3627,1512.439,1505,1520,12.375,196.554,11.9839
3628,1511.325,1505,1520,12.125,195.97,11.8451
3629,1511.325,1505,1520,12.125,195.386,11.8451
3630,1511.325,1505,1520,12.125,194.802,11.8451
3631,1511.325,1505,1520,12.125,194.217,11.8451
3632,1510.5,1501,1520,12.25,193.633,11.7425
3633,1510.5,1501,1520,12.25,193.049,11.7425
3634,1510.5,1501,1520,12.25,192.465,11.7425
3635,1510.5,1501,1520,12.25,191.881,11.7425
3636,1509.46,1501,1516,12.5,191.297,11.613
3637,1509.46,1501,1516,12.5,190.713,11.613
3638,1509.46,1501,1516,12.5,190.129,11.613
3639,1509.46,1501,1516,12.5,189.545,11.613
3640,1508.622,1501,1516,12.25,188.96,11.5087
3641,1508.622,1501,1516,12.25,188.376,11.5087
3642,1508.622,1501,1516,12.25,187.792,11.5087
3643,1508.622,1501,1516,12.25,187.208,11.5087
3644,1507.78,1501,1516,12.5,186.624,11.4039
3645,1507.78,1501,1516,12.5,186.04,11.4039
3646,1507.78,1501,1516,12.5,185.456,11.4039
3647,1507.78,1501,1516,12.5,184.872,11.4039
3648,1506.706,1501,1516,12.125,184.288,11.2702
3649,1506.706,1501,1516,12.125,183.703,11.2702
3650,1506.706,1501,1516,12.125,183.119,11.2702
3651,1506.706,1501,1516,12.125,182.535,11.2702
3652,1505.799,1497,1512,12.125,181.951,11.1573
3653,1505.799,1497,1512,12.125,181.367,11.1573
3654,1505.799,1497,1512,12.125,180.783,11.1573
3655,1505.799,1497,1512,12.125,180.199,11.1573
3656,1504.75,1497,1512,12.0,179.615,11.0267
3657,1504.75,1497,1512,12.0,179.031,11.0267
3658,1504.75,1497,1512,12.0,178.447,11.0267
3659,1504.75,1497,1512,12.0,177.862,11.0267
3660,1504.01,1497,1512,12.25,177.278,10.9346
3661,1504.01,1497,1512,12.25,176.694,10.9346
3662,1504.01,1497,1512,12.25,176.11,10.9346
3663,1504.01,1497,1512,12.25,175.526,10.9346
3664,1503.153,1497,1512,12.25,174.942,10.8279
3665,1503.153,1497,1512,12.25,174.358,10.8279
3666,1503.153,1497,1512,12.25,173.774,10.8279
3667,1503.153,1497,1512,12.25,173.19,10.8279
3668,1502.136,1493,1508,12.375,172.605,10.7013
3669,1502.136,1493,1508,12.375,172.021,10.7013
3670,1502.136,1493,1508,12.375,171.437,10.7013
3671,1502.136,1493,1508,12.375,170.853,10.7013
3672,1501.288,1493,1508,12.375,170.269,10.5957
3673,1501.288,1493,1508,12.375,169.685,10.5957
3674,1501.288,1493,1508,12.375,169.101,10.5957
3675,1501.288,1493,1508,12.375,168.517,10.5957
3676,1500.314,1493,1508,12.125,167.933,10.4745
3677,1500.314,1493,1508,12.125,167.348,10.4745
3678,1500.314,1493,1508,12.125,166.764,10.4745
3679,1500.314,1493,1508,12.125,166.18,10.4745
3680,1499.398,1493,1508,12.25,165.596,10.3605
3681,1499.398,1493,1508,12.25,165.012,10.3605
3682,1499.398,1493,1508,12.25,164.428,10.3605
3683,1499.398,1493,1508,12.25,163.844,10.3605
3684,1498.582,1489,1508,12.125,163.26,10.2589
3685,1498.582,1489,1508,12.125,162.676,10.2589
3686,1498.582,1489,1508,12.125,162.091,10.2589
3687,1498.582,1489,1508,12.125,161.507,10.2589
3688,1497.5,1489,1504,12.0,160.923,10.1242
3689,1497.5,1489,1504,12.0,160.339,10.1242
3690,1497.5,1489,1504,12.0,159.755,10.1242
3691,1497.5,1489,1504,12.0,159.171,10.1242
3692,1496.622,1489,1504,12.25,158.587,10.015
3693,1496.622,1489,1504,12.25,158.003,10.015
3694,1496.622,1489,1504,12.25,157.419,10.015
3695,1496.622,1489,1504,12.25,156.834,10.015
3696,1495.82,1489,1504,12.125,156.25,9.915
3697,1495.82,1489,1504,12.125,155.666,9.915
3698,1495.82,1489,1504,12.125,155.082,9.915
3699,1495.82,1489,1504,12.125,154.498,9.915
3700,1494.83,1489,1504,12.125,153.914,9.7918
3701,1494.83,1489,1504,12.125,153.33,9.7918
3702,1494.83,1489,1504,12.125,152.746,9.7918
3703,1494.83,1489,1504,12.125,152.162,9.7918
3704,1493.847,1485,1500,12.25,151.577,9.6695
3705,1493.847,1485,1500,12.25,150.993,9.6695
3706,1493.847,1485,1500,12.25,150.409,9.6695
3707,1493.847,1485,1500,12.25,149.825,9.6695
3708,1492.99,1485,1500,12.25,149.241,9.5628
3709,1492.99,1485,1500,12.25,148.657,9.5628
3710,1492.99,1485,1500,12.25,148.073,9.5628
3711,1492.99,1485,1500,12.25,147.489,9.5628
3712,1492.133,1485,1500,12.25,146.905,9.4561
3713,1492.133,1485,1500,12.25,146.32,9.4561
3714,1492.133,1485,1500,12.25,145.736,9.4561
3715,1492.133,1485,1500,12.25,145.152,9.4561
3716,1491.153,1485,1500,12.25,144.568,9.3341
3717,1491.153,1485,1500,12.25,143.984,9.3341
3718,1491.153,1485,1500,12.25,143.4,9.3341
3719,1491.153,1485,1500,12.25,142.816,9.3341
3720,1490.378,1481,1500,12.25,142.232,9.2376
3721,1490.378,1481,1500,12.25,141.648,9.2376
3722,1490.378,1481,1500,12.25,141.063,9.2376
3723,1490.378,1481,1500,12.25,140.479,9.2376
3724,1489.357,1481,1496,12.25,139.895,9.1106
3725,1489.357,1481,1496,12.25,139.311,9.1106
3726,1489.357,1481,1496,12.25,138.727,9.1106
3727,1489.357,1481,1496,12.25,138.143,9.1106
3728,1488.439,1481,1496,12.375,137.559,8.9963
3729,1488.439,1481,1496,12.375,136.975,8.9963
3730,1488.439,1481,1496,12.375,136.391,8.9963
3731,1488.439,1481,1496,12.375,135.806,8.9963
3732,1487.52,1481,1496,12.25,135.222,8.8819
3733,1487.52,1481,1496,12.25,134.638,8.8819
3734,1487.52,1481,1496,12.25,134.054,8.8819
3735,1487.52,1481,1496,12.25,133.47,8.8819
3736,1486.622,1477,1496,12.25,132.886,8.7702
3737,1486.622,1477,1496,12.25,132.302,8.7702
3738,1486.622,1477,1496,12.25,131.718,8.7702
3739,1486.622,1477,1496,12.25,131.134,8.7702
3740,1485.675,1477,1492,12.125,130.549,8.6522
3741,1485.675,1477,1492,12.125,129.965,8.6522
3742,1485.675,1477,1492,12.125,129.381,8.6522
3743,1485.675,1477,1492,12.125,128.797,8.6522
3744,1484.745,1477,1492,12.25,128.213,8.5364
3745,1484.745,1477,1492,12.25,127.629,8.5364
3746,1484.745,1477,1492,12.25,127.045,8.5364
3747,1484.745,1477,1492,12.25,126.461,8.5364
3748,1483.888,1477,1492,12.25,125.877,8.4297
3749,1483.888,1477,1492,12.25,125.292,8.4297
3750,1483.888,1477,1492,12.25,124.708,8.4297
3751,1483.888,1477,1492,12.25,124.124,8.4297
3752,1482.908,1477,1492,12.25,123.54,8.3078
3753,1482.908,1477,1492,12.25,122.956,8.3078
3754,1482.908,1477,1492,12.25,122.372,8.3078
3755,1482.908,1477,1492,12.25,121.788,8.3078
3756,1481.94,1473,1488,12.5,121.204,8.1873
3757,1481.94,1473,1488,12.5,120.62,8.1873
3758,1481.94,1473,1488,12.5,120.035,8.1873
3759,1481.94,1473,1488,12.5,119.451,8.1873
3760,1481.112,1473,1488,12.25,118.867,8.0842
3761,1481.112,1473,1488,12.25,118.283,8.0842
3762,1481.112,1473,1488,12.25,117.699,8.0842
3763,1481.112,1473,1488,12.25,117.115,8.0842
3764,1480.133,1473,1488,12.25,116.531,7.9623
3765,1480.133,1473,1488,12.25,115.947,7.9623
3766,1480.133,1473,1488,12.25,115.363,7.9623
3767,1480.133,1473,1488,12.25,114.778,7.9623
3768,1479.348,1473,1488,12.375,114.194,7.8647
3769,1479.348,1473,1488,12.375,113.61,7.8647
3770,1479.348,1473,1488,12.375,113.026,7.8647
3771,1479.348,1473,1488,12.375,112.442,7.8647
3772,1478.378,1469,1488,12.25,111.858,7.7438
3773,1478.378,1469,1488,12.25,111.274,7.7438
3774,1478.378,1469,1488,12.25,110.69,7.7438
3775,1478.378,1469,1488,12.25,110.106,7.7438
3776,1477.409,1469,1484,12.375,109.521,7.6233
3777,1477.409,1469,1484,12.375,108.937,7.6233
3778,1477.409,1469,1484,12.375,108.353,7.6233
3779,1477.409,1469,1484,12.375,107.769,7.6233
3780,1476.622,1469,1484,12.25,107.185,7.5253
3781,1476.622,1469,1484,12.25,106.601,7.5253
3782,1476.622,1469,1484,12.25,106.017,7.5253
3783,1476.622,1469,1484,12.25,105.433,7.5253
3784,1475.643,1469,1484,12.25,104.849,7.4034
3785,1475.643,1469,1484,12.25,104.264,7.4034
3786,1475.643,1469,1484,12.25,103.68,7.4034
3787,1475.643,1469,1484,12.25,103.096,7.4034
3788,1474.622,1465,1484,12.25,102.512,7.2764
3789,1474.622,1465,1484,12.25,101.928,7.2764
3790,1474.622,1465,1484,12.25,101.344,7.2764
3791,1474.622,1465,1484,12.25,100.76,7.2764
3792,1473.773,1465,1480,12.375,100.176,7.1706
3793,1473.773,1465,1480,12.375,99.592,7.1706
3794,1473.773,1465,1480,12.375,99.007,7.1706
3795,1473.773,1465,1480,12.375,98.423,7.1706
3796,1472.867,1465,1480,12.25,97.839,7.0579
3797,1472.867,1465,1480,12.25,97.255,7.0579
3798,1472.867,1465,1480,12.25,96.671,7.0579
3799,1472.867,1465,1480,12.25,96.087,7.0579
3800,1471.82,1465,1480,12.125,95.503,6.9275
3801,1471.82,1465,1480,12.125,94.919,6.9275
3802,1471.82,1465,1480,12.125,94.335,6.9275
3803,1471.82,1465,1480,12.125,93.75,6.9275
3804,1470.83,1465,1480,12.125,93.166,6.8043
3805,1470.83,1465,1480,12.125,92.582,6.8043
3806,1470.83,1465,1480,12.125,91.998,6.8043
3807,1470.83,1465,1480,12.125,91.414,6.8043
3808,1469.969,1461,1476,12.25,90.83,6.6972
3809,1469.969,1461,1476,12.25,90.246,6.6972
3810,1469.969,1461,1476,12.25,89.662,6.6972
3811,1469.969,1461,1476,12.25,89.078,6.6972
3812,1469.112,1461,1476,12.25,88.493,6.5905
3813,1469.112,1461,1476,12.25,87.909,6.5905
3814,1469.112,1461,1476,12.25,87.325,6.5905
3815,1469.112,1461,1476,12.25,86.741,6.5905
3816,1468.191,1461,1476,12.125,86.157,6.4757
3817,1468.191,1461,1476,12.125,85.573,6.4757
3818,1468.191,1461,1476,12.125,84.989,6.4757
3819,1468.191,1461,1476,12.125,84.405,6.4757
3820,1467.398,1461,1476,12.25,83.821,6.3771
3821,1467.398,1461,1476,12.25,83.236,6.3771
3822,1467.398,1461,1476,12.25,82.652,6.3771
3823,1467.398,1461,1476,12.25,82.068,6.3771
3824,1466.298,1457,1476,12.375,81.484,6.2401
3825,1466.298,1457,1476,12.375,80.9,6.2401
3826,1466.298,1457,1476,12.375,80.316,6.2401
3827,1466.298,1457,1476,12.375,79.732,6.2401
3828,1465.357,1457,1472,12.25,79.148,6.123
3829,1465.357,1457,1472,12.25,78.564,6.123
3830,1465.357,1457,1472,12.25,77.979,6.123
3831,1465.357,1457,1472,12.25,77.395,6.123
3832,1464.439,1457,1472,12.375,76.811,6.0088
3833,1464.439,1457,1472,12.375,76.227,6.0088
3834,1464.439,1457,1472,12.375,75.643,6.0088
3835,1464.439,1457,1472,12.375,75.059,6.0088
3836,1463.54,1457,1472,12.5,74.475,5.8968
3837,1463.54,1457,1472,12.5,73.891,5.8968
3838,1463.54,1457,1472,12.5,73.307,5.8968
3839,1463.54,1457,1472,12.5,72.722,5.8968
3840,1462.419,1453,1472,12.375,72.138,5.7573
3841,1462.419,1453,1472,12.375,71.554,5.7573
3842,1462.419,1453,1472,12.375,70.97,5.7573
3843,1462.419,1453,1472,12.375,70.386,5.7573
3844,1461.675,1453,1468,12.125,69.802,5.6647
3845,1461.675,1453,1468,12.125,69.218,5.6647
3846,1461.675,1453,1468,12.125,68.634,5.6647
3847,1461.675,1453,1468,12.125,68.05,5.6647
3848,1460.74,1453,1468,12.5,67.465,5.5483
3849,1460.74,1453,1468,12.5,66.881,5.5483
3850,1460.74,1453,1468,12.5,66.297,5.5483
3851,1460.74,1453,1468,12.5,65.713,5.5483
3852,1459.888,1453,1468,12.25,65.129,5.4422
3853,1459.888,1453,1468,12.25,64.545,5.4422
3854,1459.888,1453,1468,12.25,63.961,5.4422
3855,1459.888,1453,1468,12.25,63.377,5.4422
3856,1458.702,1449,1468,12.375,62.793,5.2946
3857,1458.702,1449,1468,12.375,62.208,5.2946
3858,1458.702,1449,1468,12.375,61.624,5.2946
3859,1458.702,1449,1468,12.375,61.04,5.2946
3860,1457.675,1449,1464,12.125,60.456,5.1668
3861,1457.675,1449,1464,12.125,59.872,5.1668
3862,1457.675,1449,1464,12.125,59.288,5.1668
3863,1457.675,1449,1464,12.125,58.704,5.1668
3864,1456.809,1449,1464,12.125,58.12,5.059
3865,1456.809,1449,1464,12.125,57.536,5.059
3866,1456.809,1449,1464,12.125,56.951,5.059
3867,1456.809,1449,1464,12.125,56.367,5.059
3868,1455.955,1449,1464,12.375,55.783,4.9526
3869,1455.955,1449,1464,12.375,55.199,4.9526
3870,1455.955,1449,1464,12.375,54.615,4.9526
3871,1455.955,1449,1464,12.375,54.031,4.9526
3872,1454.908,1449,1464,12.25,53.447,4.8223
3873,1454.908,1449,1464,12.25,52.863,4.8223
3874,1454.908,1449,1464,12.25,52.279,4.8223
3875,1454.908,1449,1464,12.25,51.694,4.8223
3876,1453.847,1445,1460,12.25,51.11,4.6902
3877,1453.847,1445,1460,12.25,50.526,4.6902
3878,1453.847,1445,1460,12.25,49.942,4.6902
3879,1453.847,1445,1460,12.25,49.358,4.6902
3880,1452.867,1445,1460,12.25,48.774,4.5683
3881,1452.867,1445,1460,12.25,48.19,4.5683
3882,1452.867,1445,1460,12.25,47.606,4.5683
3883,1452.867,1445,1460,12.25,47.022,4.5683
3884,1451.888,1445,1460,12.25,46.437,4.4463
3885,1451.888,1445,1460,12.25,45.853,4.4463
3886,1451.888,1445,1460,12.25,45.269,4.4463
3887,1451.888,1445,1460,12.25,44.685,4.4463
3888,1451.031,1445,1460,12.25,44.101,4.3396
3889,1451.031,1445,1460,12.25,43.517,4.3396
3890,1451.031,1445,1460,12.25,42.933,4.3396
3891,1451.031,1445,1460,12.25,42.349,4.3396
3892,1449.847,1441,1456,12.25,41.765,4.1923
3893,1449.847,1441,1456,12.25,41.18,4.1923
3894,1449.847,1441,1456,12.25,40.596,4.1923
3895,1449.847,1441,1456,12.25,40.012,4.1923
3896,1448.924,1441,1456,12.375,39.428,4.0774
3897,1448.924,1441,1456,12.375,38.844,4.0774
3898,1448.924,1441,1456,12.375,38.26,4.0774
3899,1448.924,1441,1456,12.375,37.676,4.0774
3900,1448.01,1441,1456,12.25,37.092,3.9637
3901,1448.01,1441,1456,12.25,36.508,3.9637
3902,1448.01,1441,1456,12.25,35.923,3.9637
3903,1448.01,1441,1456,12.25,35.339,3.9637
3904,1447.06,1441,1456,12.5,34.755,3.8454
3905,1447.06,1441,1456,12.5,34.171,3.8454
3906,1447.06,1441,1456,12.5,33.587,3.8454
3907,1447.06,1441,1456,12.5,33.003,3.8454
3908,1445.847,1437,1452,12.25,32.419,3.6944
3909,1445.847,1437,1452,12.25,31.835,3.6944
3910,1445.847,1437,1452,12.25,31.251,3.6944
3911,1445.847,1437,1452,12.25,30.666,3.6944
3912,1444.867,1437,1452,12.25,30.082,3.5724
3913,1444.867,1437,1452,12.25,29.498,3.5724
3914,1444.867,1437,1452,12.25,28.914,3.5724
3915,1444.867,1437,1452,12.25,28.33,3.5724
3916,1443.955,1437,1452,12.375,27.746,3.4588
3917,1443.955,1437,1452,12.375,27.162,3.4588
3918,1443.955,1437,1452,12.375,26.578,3.4588
3919,1443.955,1437,1452,12.375,25.994,3.4588
3920,1442.908,1437,1452,12.25,25.409,3.3285
3921,1442.908,1437,1452,12.25,24.825,3.3285
3922,1442.908,1437,1452,12.25,24.241,3.3285
3923,1442.908,1437,1452,12.25,23.657,3.3285
3924,1441.799,1433,1448,12.125,23.073,3.1905
3925,1441.799,1433,1448,12.125,22.489,3.1905
3926,1441.799,1433,1448,12.125,21.905,3.1905
3927,1441.799,1433,1448,12.125,21.321,3.1905
3928,1440.867,1433,1448,12.25,20.737,3.0745
3929,1440.867,1433,1448,12.25,20.153,3.0745
3930,1440.867,1433,1448,12.25,19.568,3.0745
3931,1440.867,1433,1448,12.25,18.984,3.0745
3932,1439.82,1433,1448,12.125,18.4,2.9441
3933,1439.82,1433,1448,12.125,17.816,2.9441
3934,1439.82,1433,1448,12.125,17.232,2.9441
3935,1439.82,1433,1448,12.125,16.648,2.9441
3936,1438.823,1429,1448,12.375,16.064,2.82
3937,1438.823,1429,1448,12.375,15.48,2.82
3938,1438.823,1429,1448,12.375,14.896,2.82
3939,1438.823,1429,1448,12.375,14.311,2.82
3940,1437.94,1429,1444,12.5,13.727,2.7101
3941,1437.94,1429,1444,12.5,13.143,2.7101
3942,1437.94,1429,1444,12.5,12.559,2.7101
3943,1437.94,1429,1444,12.5,11.975,2.7101
3944,1436.867,1429,1444,12.25,11.391,2.5766
3945,1436.867,1429,1444,12.25,10.807,2.5766
3946,1436.867,1429,1444,12.25,10.223,2.5766
3947,1436.867,1429,1444,12.25,9.639,2.5766
3948,1436.076,1429,1444,12.375,9.054,2.478
3949,1436.076,1429,1444,12.375,8.47,2.478
3950,1436.076,1429,1444,12.375,7.886,2.478
3951,1436.076,1429,1444,12.375,7.302,2.478
3952,1435.227,1429,1444,12.375,6.718,2.3724
3953,1435.227,1429,1444,12.375,6.134,2.3724
3954,1435.227,1429,1444,12.375,5.55,2.3724
3955,1435.227,1429,1444,12.375,4.966,2.3724
3956,1434.22,1425,1444,12.5,4.382,2.247
3957,1434.22,1425,1444,12.5,3.797,2.247
3958,1434.22,1425,1444,12.5,3.213,2.247
3959,1434.22,1425,1444,12.5,2.629,2.247
3960,1433.552,1425,1440,12.125,2.045,2.1638
3961,1433.552,1425,1440,12.125,1.461,2.1638
3962,1433.552,1425,1440,12.125,0.877,2.1638
3963,1433.552,1425,1440,12.125,0.293,2.1638
3964,1433.85,1425,1440,10.0,-0.291,2.201
3965,1433.85,1425,1440,10.0,-0.875,2.201
3966,1433.85,1425,1440,10.0,-1.46,2.201
3967,1433.85,1425,1440,10.0,-2.044,2.201
