series,row_px,centroid_col_px,run_start_col_px,run_end_col_px,weight_sum,moment_kNm,deflection_mm
test,1743,1782.0,1781,1783,2.145,995.561,59.2837
test,1744,1782.0,1781,1783,2.145,994.561,59.2837
test,1745,1782.0,1781,1783,2.145,993.561,59.2837
test,1746,1782.0,1781,1783,2.145,992.561,59.2837
test,1747,1778.5,1777,1780,3.478,991.561,58.6515
test,1748,1778.5,1777,1780,3.478,990.561,58.6515
test,1749,1778.5,1777,1780,3.478,989.561,58.6515
test,1750,1778.5,1777,1780,3.478,988.56,58.6515
test,1751,1776.747,1773,1780,7.121,987.56,58.3349
test,1752,1776.747,1773,1780,7.121,986.56,58.3349
test,1753,1776.747,1773,1780,7.121,985.56,58.3349
test,1754,1776.747,1773,1780,7.121,984.56,58.3349
test,1755,1774.92,1769,1780,10.86,983.56,58.0049
test,1756,1774.92,1769,1780,10.86,982.56,58.0049
test,1757,1774.92,1769,1780,10.86,981.56,58.0049
test,1758,1774.92,1769,1780,10.86,980.56,58.0049
test,1759,1774.383,1765,1783,15.669,979.56,57.9078
test,1760,1774.383,1765,1783,15.669,978.56,57.9078
test,1761,1774.383,1765,1783,15.669,977.56,57.9078
test,1762,1774.383,1765,1783,15.669,976.56,57.9078
test,1763,1778.5,1777,1780,2.02,975.56,58.6515
test,1764,1778.5,1777,1780,2.02,974.56,58.6515
test,1765,1778.5,1777,1780,2.02,973.56,58.6515
test,1766,1778.5,1777,1780,2.02,972.56,58.6515
test,1779,1746.5,1745,1748,1.266,959.559,52.8713
test,1780,1746.5,1745,1748,1.266,958.559,52.8713
test,1781,1746.5,1745,1748,1.266,957.559,52.8713
test,1782,1746.5,1745,1748,1.266,956.559,52.8713
test,1783,1745.849,1741,1748,4.628,955.558,52.7536
test,1784,1745.849,1741,1748,4.628,954.558,52.7536
test,1785,1745.849,1741,1748,4.628,953.558,52.7536
test,1786,1745.849,1741,1748,4.628,952.558,52.7536
test,1787,1743.948,1737,1748,8.618,951.558,52.4104
test,1788,1743.948,1737,1748,8.618,950.558,52.4104
test,1789,1743.948,1737,1748,8.618,949.558,52.4104
test,1790,1743.948,1737,1748,8.618,948.558,52.4104
test,1791,1744.989,1737,1756,15.835,947.558,52.5984
test,1792,1744.989,1737,1756,15.835,946.558,52.5984
test,1793,1744.989,1737,1756,15.835,945.558,52.5984
test,1794,1744.989,1737,1756,15.835,944.558,52.5984
test,1795,1747.171,1745,1752,4.492,943.558,52.9925
test,1796,1747.171,1745,1752,4.492,942.558,52.9925
test,1797,1747.171,1745,1752,4.492,941.558,52.9925
test,1798,1747.171,1745,1752,4.492,940.558,52.9925
test,1823,1714.5,1713,1716,3.247,915.556,47.091
test,1824,1714.5,1713,1716,3.247,914.556,47.091
test,1825,1714.5,1713,1716,3.247,913.556,47.091
test,1826,1714.5,1713,1716,3.247,912.556,47.091
test,1827,1717.696,1709,1728,14.86,911.556,47.6684
test,1828,1717.696,1709,1728,14.86,910.556,47.6684
test,1829,1717.696,1709,1728,14.86,909.556,47.6684
test,1830,1717.696,1709,1728,14.86,908.556,47.6684
test,1831,1717.581,1713,1724,9.759,907.556,47.6476
test,1832,1717.581,1713,1724,9.759,906.556,47.6476
test,1833,1717.581,1713,1724,9.759,905.555,47.6476
test,1834,1717.581,1713,1724,9.759,904.555,47.6476
test,1835,1716.21,1713,1720,6.985,903.555,47.3998
test,1836,1716.21,1713,1720,6.985,902.555,47.3998
test,1837,1716.21,1713,1720,6.985,901.555,47.3998
test,1838,1716.21,1713,1720,6.985,900.555,47.3998
test,1839,1714.5,1713,1716,3.739,899.555,47.091
test,1840,1714.5,1713,1716,3.739,898.555,47.091
test,1841,1714.5,1713,1716,3.739,897.555,47.091
test,1842,1714.5,1713,1716,3.739,896.555,47.091
test,1843,1714.5,1713,1716,2.106,895.555,47.091
test,1844,1714.5,1713,1716,2.106,894.555,47.091
test,1845,1714.5,1713,1716,2.106,893.555,47.091
test,1846,1714.5,1713,1716,2.106,892.555,47.091
test,1847,1708.168,1705,1712,6.86,891.555,45.9472
test,1848,1708.168,1705,1712,6.86,890.555,45.9472
test,1849,1708.168,1705,1712,6.86,889.555,45.9472
test,1850,1708.168,1705,1712,6.86,888.554,45.9472
test,1851,1707.05,1705,1712,4.492,887.554,45.7454
test,1852,1707.05,1705,1712,4.492,886.554,45.7454
test,1853,1707.05,1705,1712,4.492,885.554,45.7454
test,1854,1707.05,1705,1712,4.492,884.554,45.7454
test,1855,1703.937,1701,1708,6.241,883.554,45.1829
test,1856,1703.937,1701,1708,6.241,882.554,45.1829
test,1857,1703.937,1701,1708,6.241,881.554,45.1829
test,1858,1703.937,1701,1708,6.241,880.554,45.1829
test,1859,1702.5,1701,1704,3.121,879.554,44.9235
test,1860,1702.5,1701,1704,3.121,878.554,44.9235
test,1861,1702.5,1701,1704,3.121,877.554,44.9235
test,1862,1702.5,1701,1704,3.121,876.554,44.9235
test,1863,1694.351,1685,1704,14.02,875.554,43.4515
test,1864,1694.351,1685,1704,14.02,874.554,43.4515
test,1865,1694.351,1685,1704,14.02,873.554,43.4515
test,1866,1694.351,1685,1704,14.02,872.554,43.4515
test,1867,1692.125,1685,1700,14.076,871.553,43.0494
test,1868,1692.125,1685,1700,14.076,870.553,43.0494
test,1869,1692.125,1685,1700,14.076,869.553,43.0494
test,1870,1692.125,1685,1700,14.076,868.553,43.0494
test,1871,1690.411,1685,1696,11.739,867.553,42.7398
test,1872,1690.411,1685,1696,11.739,866.553,42.7398
test,1873,1690.411,1685,1696,11.739,865.553,42.7398
test,1874,1690.411,1685,1696,11.739,864.553,42.7398
test,1875,1689.581,1685,1696,9.759,863.553,42.5899
test,1876,1689.581,1685,1696,9.759,862.553,42.5899
test,1877,1689.581,1685,1696,9.759,861.553,42.5899
test,1878,1689.581,1685,1696,9.759,860.553,42.5899
test,1879,1686.283,1681,1692,11.382,859.553,41.9941
test,1880,1686.283,1681,1692,11.382,858.553,41.9941
test,1881,1686.283,1681,1692,11.382,857.553,41.9941
test,1882,1686.283,1681,1692,11.382,856.553,41.9941
test,1883,1683.668,1677,1692,13.372,855.553,41.5218
test,1884,1683.668,1677,1692,13.372,854.552,41.5218
test,1885,1683.668,1677,1692,13.372,853.552,41.5218
test,1886,1683.668,1677,1692,13.372,852.552,41.5218
test,1887,1681.378,1673,1688,12.879,851.552,41.1081
test,1888,1681.378,1673,1688,12.879,850.552,41.1081
test,1889,1681.378,1673,1688,12.879,849.552,41.1081
test,1890,1681.378,1673,1688,12.879,848.552,41.1081
test,1891,1679.694,1673,1688,13.015,847.552,40.8039
test,1892,1679.694,1673,1688,13.015,846.552,40.8039
test,1893,1679.694,1673,1688,13.015,845.552,40.8039
test,1894,1679.694,1673,1688,13.015,844.552,40.8039
test,1895,1677.241,1669,1684,13.14,843.552,40.3609
test,1896,1677.241,1669,1684,13.14,842.552,40.3609
test,1897,1677.241,1669,1684,13.14,841.552,40.3609
test,1898,1677.241,1669,1684,13.14,840.552,40.3609
test,1899,1675.721,1669,1684,13.236,839.552,40.0862
test,1900,1675.721,1669,1684,13.236,838.551,40.0862
test,1901,1675.721,1669,1684,13.236,837.551,40.0862
test,1902,1675.721,1669,1684,13.236,836.551,40.0862
test,1903,1673.187,1665,1680,13.005,835.551,39.6285
test,1904,1673.187,1665,1680,13.005,834.551,39.6285
test,1905,1673.187,1665,1680,13.005,833.551,39.6285
test,1906,1673.187,1665,1680,13.005,832.551,39.6285
test,1907,1671.533,1665,1680,12.879,831.551,39.3297
test,1908,1671.533,1665,1680,12.879,830.551,39.3297
test,1909,1671.533,1665,1680,12.879,829.551,39.3297
test,1910,1671.533,1665,1680,12.879,828.551,39.3297
test,1911,1669.241,1661,1676,13.14,827.551,38.9158
test,1912,1669.241,1661,1676,13.14,826.551,38.9158
test,1913,1669.241,1661,1676,13.14,825.551,38.9158
test,1914,1669.241,1661,1676,13.14,824.551,38.9158
test,1915,1667.407,1661,1676,12.879,823.551,38.5845
test,1916,1667.407,1661,1676,12.879,822.551,38.5845
test,1917,1667.407,1661,1676,12.879,821.55,38.5845
test,1918,1667.407,1661,1676,12.879,820.55,38.5845
test,1919,1665.45,1657,1672,12.513,819.55,38.231
test,1920,1665.45,1657,1672,12.513,818.55,38.231
test,1921,1665.45,1657,1672,12.513,817.55,38.231
test,1922,1665.45,1657,1672,12.513,816.55,38.231
test,1923,1663.625,1657,1672,12.648,815.55,37.9013
test,1924,1663.625,1657,1672,12.648,814.55,37.9013
test,1925,1663.625,1657,1672,12.648,813.55,37.9013
test,1926,1663.625,1657,1672,12.648,812.55,37.9013
test,1927,1661.887,1653,1668,12.367,811.55,37.5875
test,1928,1661.887,1653,1668,12.367,810.55,37.5875
test,1929,1661.887,1653,1668,12.367,809.55,37.5875
test,1930,1661.887,1653,1668,12.367,808.55,37.5875
test,1931,1660.032,1653,1668,12.492,807.55,37.2523
test,1932,1660.032,1653,1668,12.492,806.55,37.2523
test,1933,1660.032,1653,1668,12.492,805.55,37.2523
test,1934,1660.032,1653,1668,12.492,804.549,37.2523
test,1935,1658.471,1653,1664,11.913,803.549,36.9704
test,1936,1658.471,1653,1664,11.913,802.549,36.9704
test,1937,1658.471,1653,1664,11.913,801.549,36.9704
test,1938,1658.471,1653,1664,11.913,800.549,36.9704
test,1939,1656.5,1653,1660,8.0,799.549,36.6144
test,1940,1656.5,1653,1660,8.0,798.549,36.6144
test,1941,1656.5,1653,1660,8.0,797.549,36.6144
test,1942,1656.5,1653,1660,8.0,796.549,36.6144
test,1943,1654.822,1649,1664,12.241,795.549,36.3112
test,1944,1654.822,1649,1664,12.241,794.549,36.3112
test,1945,1654.822,1649,1664,12.241,793.549,36.3112
test,1946,1654.822,1649,1664,12.241,792.549,36.3112
test,1947,1652.718,1645,1660,12.492,791.549,35.9312
test,1948,1652.718,1645,1660,12.492,790.549,35.9312
test,1949,1652.718,1645,1660,12.492,789.549,35.9312
test,1950,1652.718,1645,1660,12.492,788.548,35.9312
test,1951,1651.113,1645,1660,12.367,787.548,35.6412
test,1952,1651.113,1645,1660,12.367,786.548,35.6412
test,1953,1651.113,1645,1660,12.367,785.548,35.6412
test,1954,1651.113,1645,1660,12.367,784.548,35.6412
test,1955,1649.272,1641,1656,12.618,783.548,35.3087
test,1956,1649.272,1641,1656,12.618,782.548,35.3087
test,1957,1649.272,1641,1656,12.618,781.548,35.3087
test,1958,1649.272,1641,1656,12.618,780.548,35.3087
test,1959,1647.55,1641,1656,12.513,779.548,34.9978
test,1960,1647.55,1641,1656,12.513,778.548,34.9978
test,1961,1647.55,1641,1656,12.513,777.548,34.9978
test,1962,1647.55,1641,1656,12.513,776.548,34.9978
test,1963,1645.541,1637,1652,12.744,775.548,34.6349
test,1964,1645.541,1637,1652,12.744,774.548,34.6349
test,1965,1645.541,1637,1652,12.744,773.548,34.6349
test,1966,1645.541,1637,1652,12.744,772.548,34.6349
test,1967,1643.976,1637,1652,12.618,771.547,34.3522
test,1968,1643.976,1637,1652,12.618,770.547,34.3522
test,1969,1643.976,1637,1652,12.618,769.547,34.3522
test,1970,1643.976,1637,1652,12.618,768.547,34.3522
test,1971,1641.663,1633,1648,12.753,767.547,33.9344
test,1972,1641.663,1633,1648,12.753,766.547,33.9344
test,1973,1641.663,1633,1648,12.753,765.547,33.9344
test,1974,1641.663,1633,1648,12.753,764.547,33.9344
test,1975,1640.04,1633,1648,13.227,763.547,33.6411
test,1976,1640.04,1633,1648,13.227,762.547,33.6411
test,1977,1640.04,1633,1648,13.227,761.547,33.6411
test,1978,1640.04,1633,1648,13.227,760.547,33.6411
test,1979,1638.015,1629,1644,12.357,759.547,33.2754
test,1980,1638.015,1629,1644,12.357,758.547,33.2754
test,1981,1638.015,1629,1644,12.357,757.547,33.2754
test,1982,1638.015,1629,1644,12.357,756.547,33.2754
test,1983,1636.374,1629,1644,12.473,755.547,32.979
test,1984,1636.374,1629,1644,12.473,754.546,32.979
test,1985,1636.374,1629,1644,12.473,753.546,32.979
test,1986,1636.374,1629,1644,12.473,752.546,32.979
test,1987,1635.031,1629,1644,12.231,751.546,32.7363
test,1988,1635.031,1629,1644,12.231,750.546,32.7363
test,1989,1635.031,1629,1644,12.231,749.546,32.7363
test,1990,1635.031,1629,1644,12.231,748.546,32.7363
test,1991,1633.161,1625,1640,12.357,747.546,32.3987
test,1992,1633.161,1625,1640,12.357,746.546,32.3987
test,1993,1633.161,1625,1640,12.357,745.546,32.3987
test,1994,1633.161,1625,1640,12.357,744.546,32.3987
test,1995,1631.531,1625,1640,12.261,743.546,32.1041
test,1996,1631.531,1625,1640,12.261,742.546,32.1041
test,1997,1631.531,1625,1640,12.261,741.546,32.1041
test,1998,1631.531,1625,1640,12.261,740.546,32.1041
test,1999,1629.887,1621,1636,12.367,739.546,31.8073
test,2000,1629.887,1621,1636,12.367,738.545,31.8073
test,2001,1629.887,1621,1636,12.367,737.545,31.8073
test,2002,1629.887,1621,1636,12.367,736.545,31.8073
test,2003,1628.391,1621,1636,12.261,735.545,31.537
test,2004,1628.391,1621,1636,12.261,734.545,31.537
test,2005,1628.391,1621,1636,12.261,733.545,31.537
test,2006,1628.391,1621,1636,12.261,732.545,31.537
test,2007,1626.063,1617,1632,12.628,731.545,31.1164
test,2008,1626.063,1617,1632,12.628,730.545,31.1164
test,2009,1626.063,1617,1632,12.628,729.545,31.1164
test,2010,1626.063,1617,1632,12.628,728.545,31.1164
test,2011,1624.5,1617,1632,13.468,727.545,30.8341
test,2012,1624.5,1617,1632,13.468,726.545,30.8341
test,2013,1624.5,1617,1632,13.468,725.545,30.8341
test,2014,1624.5,1617,1632,13.468,724.545,30.8341
test,2015,1622.937,1617,1632,12.628,723.545,30.5519
test,2016,1622.937,1617,1632,12.628,722.545,30.5519
test,2017,1622.937,1617,1632,12.628,721.544,30.5519
test,2018,1622.937,1617,1632,12.628,720.544,30.5519
test,2019,1621.917,1617,1628,10.473,719.544,30.3675
test,2020,1621.917,1617,1628,10.473,718.544,30.3675
test,2021,1621.917,1617,1628,10.473,717.544,30.3675
test,2022,1621.917,1617,1628,10.473,716.544,30.3675
test,2023,1619.311,1613,1628,12.483,715.544,29.8969
test,2024,1619.311,1613,1628,12.483,714.544,29.8969
test,2025,1619.311,1613,1628,12.483,713.544,29.8969
test,2026,1619.311,1613,1628,12.483,712.544,29.8969
test,2027,1618.367,1613,1624,11.613,711.544,29.7263
test,2028,1618.367,1613,1624,11.613,710.544,29.7263
test,2029,1618.367,1613,1624,11.613,709.544,29.7263
test,2030,1618.367,1613,1624,11.613,708.544,29.7263
test,2031,1617.581,1613,1624,9.759,707.544,29.5844
test,2032,1617.581,1613,1624,9.759,706.544,29.5844
test,2033,1617.581,1613,1624,9.759,705.544,29.5844
test,2034,1617.581,1613,1624,9.759,704.543,29.5844
test,2035,1616.5,1613,1620,8.0,703.543,29.3891
test,2036,1616.5,1613,1620,8.0,702.543,29.3891
test,2037,1616.5,1613,1620,8.0,701.543,29.3891
test,2038,1616.5,1613,1620,8.0,700.543,29.3891
test,2039,1616.21,1613,1620,6.985,699.543,29.3366
test,2040,1616.21,1613,1620,6.985,698.543,29.3366
test,2041,1616.21,1613,1620,6.985,697.543,29.3366
test,2042,1616.21,1613,1620,6.985,696.543,29.3366
test,2043,1613.581,1609,1620,9.759,695.543,28.8618
test,2044,1613.581,1609,1620,9.759,694.543,28.8618
test,2045,1613.581,1609,1620,9.759,693.543,28.8618
test,2046,1613.581,1609,1620,9.759,692.543,28.8618
test,2047,1612.468,1609,1616,7.874,691.543,28.6608
test,2048,1612.468,1609,1616,7.874,690.543,28.6608
test,2049,1612.468,1609,1616,7.874,689.543,28.6608
test,2050,1612.468,1609,1616,7.874,688.542,28.6608
test,2051,1612.124,1609,1616,6.734,687.542,28.5986
test,2052,1612.124,1609,1616,6.734,686.542,28.5986
test,2053,1612.124,1609,1616,6.734,685.542,28.5986
test,2054,1612.124,1609,1616,6.734,684.542,28.5986
test,2055,1611.59,1609,1616,5.497,683.542,28.5021
test,2056,1611.59,1609,1616,5.497,682.542,28.5021
test,2057,1611.59,1609,1616,5.497,681.542,28.5021
test,2058,1611.59,1609,1616,5.497,680.542,28.5021
test,2059,1608.468,1605,1612,7.874,679.542,27.9382
test,2060,1608.468,1605,1612,7.874,678.542,27.9382
test,2061,1608.468,1605,1612,7.874,677.542,27.9382
test,2062,1608.468,1605,1612,7.874,676.542,27.9382
test,2063,1608.124,1605,1612,6.734,675.542,27.8761
test,2064,1608.124,1605,1612,6.734,674.542,27.8761
test,2065,1608.124,1605,1612,6.734,673.542,27.8761
test,2066,1608.124,1605,1612,6.734,672.542,27.8761
test,2067,1607.538,1605,1612,5.401,671.541,27.7702
test,2068,1607.538,1605,1612,5.401,670.541,27.7702
test,2069,1607.538,1605,1612,5.401,669.541,27.7702
test,2070,1607.538,1605,1612,5.401,668.541,27.7702
test,2071,1606.5,1605,1608,4.0,667.541,27.5827
test,2072,1606.5,1605,1608,4.0,666.541,27.5827
test,2073,1606.5,1605,1608,4.0,665.541,27.5827
test,2074,1606.5,1605,1608,4.0,664.541,27.5827
test,2075,1606.5,1605,1608,3.121,663.541,27.5827
test,2076,1606.5,1605,1608,3.121,662.541,27.5827
test,2077,1606.5,1605,1608,3.121,661.541,27.5827
test,2078,1606.5,1605,1608,3.121,660.541,27.5827
test,2079,1603.842,1601,1608,6.02,659.541,27.1026
test,2080,1603.842,1601,1608,6.02,658.541,27.1026
test,2081,1603.842,1601,1608,6.02,657.541,27.1026
test,2082,1603.842,1601,1608,6.02,656.541,27.1026
test,2083,1603.303,1601,1608,5.005,655.541,27.0053
test,2084,1603.303,1601,1608,5.005,654.54,27.0053
test,2085,1603.303,1601,1608,5.005,653.54,27.0053
test,2086,1603.303,1601,1608,5.005,652.54,27.0053
test,2087,1602.5,1601,1604,3.613,651.54,26.8602
test,2088,1602.5,1601,1604,3.613,650.54,26.8602
test,2089,1602.5,1601,1604,3.613,649.54,26.8602
test,2090,1602.5,1601,1604,3.613,648.54,26.8602
test,2091,1602.5,1601,1604,2.367,647.54,26.8602
test,2092,1602.5,1601,1604,2.367,646.54,26.8602
test,2093,1602.5,1601,1604,2.367,645.54,26.8602
test,2094,1602.5,1601,1604,2.367,644.54,26.8602
test,2095,1599.387,1597,1604,5.14,643.54,26.298
test,2096,1599.387,1597,1604,5.14,642.54,26.298
test,2097,1599.387,1597,1604,5.14,641.54,26.298
test,2098,1599.387,1597,1604,5.14,640.54,26.298
test,2099,1598.5,1597,1600,3.874,639.54,26.1377
test,2100,1598.5,1597,1600,3.874,638.539,26.1377
test,2101,1598.5,1597,1600,3.874,637.539,26.1377
test,2102,1598.5,1597,1600,3.874,636.539,26.1377
test,2103,1593.161,1585,1600,12.357,635.539,25.1734
test,2104,1593.161,1585,1600,12.357,634.539,25.1734
test,2105,1593.161,1585,1600,12.357,633.539,25.1734
test,2106,1593.161,1585,1600,12.357,632.539,25.1734
test,2107,1592.268,1585,1600,12.261,631.539,25.012
test,2108,1592.268,1585,1600,12.261,630.539,25.012
test,2109,1592.268,1585,1600,12.261,629.539,25.012
test,2110,1592.268,1585,1600,12.261,628.539,25.012
test,2111,1591.082,1585,1600,12.096,627.539,24.7977
test,2112,1591.082,1585,1600,12.096,626.539,24.7977
test,2113,1591.082,1585,1600,12.096,625.539,24.7977
test,2114,1591.082,1585,1600,12.096,624.539,24.7977
test,2115,1589.969,1581,1596,12.231,623.539,24.5967
test,2116,1589.969,1581,1596,12.231,622.539,24.5967
test,2117,1589.969,1581,1596,12.231,621.538,24.5967
test,2118,1589.969,1581,1596,12.231,620.538,24.5967
test,2119,1588.801,1581,1596,12.126,619.538,24.3858
test,2120,1588.801,1581,1596,12.126,618.538,24.3858
test,2121,1588.801,1581,1596,12.126,617.538,24.3858
test,2122,1588.801,1581,1596,12.126,616.538,24.3858
test,2123,1587.733,1581,1596,12.387,615.538,24.1928
test,2124,1587.733,1581,1596,12.387,614.538,24.1928
test,2125,1587.733,1581,1596,12.387,613.538,24.1928
test,2126,1587.733,1581,1596,12.387,612.538,24.1928
test,2127,1586.5,1581,1592,11.748,611.538,23.9701
test,2128,1586.5,1581,1592,11.748,610.538,23.9701
test,2129,1586.5,1581,1592,11.748,609.538,23.9701
test,2130,1586.5,1581,1592,11.748,608.538,23.9701
test,2131,1585.469,1577,1592,12.261,607.538,23.7839
test,2132,1585.469,1577,1592,12.261,606.538,23.7839
test,2133,1585.469,1577,1592,12.261,605.538,23.7839
test,2134,1585.469,1577,1592,12.261,604.537,23.7839
test,2207,1558.5,1557,1560,1.885,531.533,18.9124
test,2208,1558.5,1557,1560,1.885,530.533,18.9124
test,2209,1558.5,1557,1560,1.885,529.533,18.9124
test,2210,1558.5,1557,1560,1.885,528.533,18.9124
test,2223,1554.5,1553,1556,2.02,515.532,18.1899
test,2224,1554.5,1553,1556,2.02,514.532,18.1899
test,2225,1554.5,1553,1556,2.02,513.532,18.1899
test,2226,1554.5,1553,1556,2.02,512.532,18.1899
test,2227,1556.79,1553,1560,6.985,511.532,18.6036
test,2228,1556.79,1553,1560,6.985,510.532,18.6036
test,2229,1556.79,1553,1560,6.985,509.532,18.6036
test,2230,1556.79,1553,1560,6.985,508.532,18.6036
test,2231,1558.542,1553,1564,11.874,507.532,18.92
test,2232,1558.542,1553,1564,11.874,506.532,18.92
test,2233,1558.542,1553,1564,11.874,505.532,18.92
test,2234,1558.542,1553,1564,11.874,504.531,18.92
test,2235,1557.651,1549,1564,12.387,503.531,18.7591
test,2236,1557.651,1549,1564,12.387,502.531,18.7591
test,2237,1557.651,1549,1564,12.387,501.531,18.7591
test,2238,1557.651,1549,1564,12.387,500.531,18.7591
test,2239,1556.543,1549,1564,12.126,499.531,18.5589
test,2240,1556.543,1549,1564,12.126,498.531,18.5589
test,2241,1556.543,1549,1564,12.126,497.531,18.5589
test,2242,1556.543,1549,1564,12.126,496.531,18.5589
test,2243,1555.587,1549,1564,12.126,495.531,18.3862
test,2244,1555.587,1549,1564,12.126,494.531,18.3862
test,2245,1555.587,1549,1564,12.126,493.531,18.3862
test,2246,1555.587,1549,1564,12.126,492.531,18.3862
test,2247,1554.5,1549,1560,11.748,491.531,18.1899
test,2248,1554.5,1549,1560,11.748,490.531,18.1899
test,2249,1554.5,1549,1560,11.748,489.531,18.1899
test,2250,1554.5,1549,1560,11.748,488.53,18.1899
test,2251,1553.598,1545,1560,12.252,487.53,18.0269
test,2252,1553.598,1545,1560,12.252,486.53,18.0269
test,2253,1553.598,1545,1560,12.252,485.53,18.0269
test,2254,1553.598,1545,1560,12.252,484.53,18.0269
test,2255,1552.543,1545,1560,12.126,483.53,17.8363
test,2256,1552.543,1545,1560,12.126,482.53,17.8363
test,2257,1552.543,1545,1560,12.126,481.53,17.8363
test,2258,1552.543,1545,1560,12.126,480.53,17.8363
test,2259,1551.658,1545,1560,12.252,479.53,17.6765
test,2260,1551.658,1545,1560,12.252,478.53,17.6765
test,2261,1551.658,1545,1560,12.252,477.53,17.6765
test,2262,1551.658,1545,1560,12.252,476.53,17.6765
test,2275,1542.5,1541,1544,2.734,463.529,16.0223
test,2276,1542.5,1541,1544,2.734,462.529,16.0223
test,2277,1542.5,1541,1544,2.734,461.529,16.0223
test,2278,1542.5,1541,1544,2.734,460.529,16.0223
test,2279,1542.5,1541,1544,3.739,459.529,16.0223
test,2280,1542.5,1541,1544,3.739,458.529,16.0223
test,2281,1542.5,1541,1544,3.739,457.529,16.0223
test,2282,1542.5,1541,1544,3.739,456.529,16.0223
test,2287,1538.5,1537,1540,1.759,451.528,15.2997
test,2288,1538.5,1537,1540,1.759,450.528,15.2997
test,2289,1538.5,1537,1540,1.759,449.528,15.2997
test,2290,1538.5,1537,1540,1.759,448.528,15.2997
test,2291,1538.5,1537,1540,2.473,447.528,15.2997
test,2292,1538.5,1537,1540,2.473,446.528,15.2997
test,2293,1538.5,1537,1540,2.473,445.528,15.2997
test,2294,1538.5,1537,1540,2.473,444.528,15.2997
test,2295,1538.5,1537,1540,3.478,443.528,15.2997
test,2296,1538.5,1537,1540,3.478,442.528,15.2997
test,2297,1538.5,1537,1540,3.478,441.528,15.2997
test,2298,1538.5,1537,1540,3.478,440.528,15.2997
test,2299,1538.5,1537,1540,4.0,439.528,15.2997
test,2300,1538.5,1537,1540,4.0,438.527,15.2997
test,2301,1538.5,1537,1540,4.0,437.527,15.2997
test,2302,1538.5,1537,1540,4.0,436.527,15.2997
test,2303,1534.5,1533,1536,1.266,435.527,14.5772
test,2304,1534.5,1533,1536,1.266,434.527,14.5772
test,2305,1534.5,1533,1536,1.266,433.527,14.5772
test,2306,1534.5,1533,1536,1.266,432.527,14.5772
test,2359,1529.747,1521,1536,12.0,379.524,13.7186
test,2360,1529.747,1521,1536,12.0,378.524,13.7186
test,2361,1529.747,1521,1536,12.0,377.524,13.7186
test,2362,1529.747,1521,1536,12.0,376.524,13.7186
test,2363,1528.85,1521,1536,12.231,375.524,13.5567
test,2364,1528.85,1521,1536,12.231,374.524,13.5567
test,2365,1528.85,1521,1536,12.231,373.524,13.5567
test,2366,1528.85,1521,1536,12.231,372.524,13.5567
test,2367,1528.219,1521,1536,12.367,371.523,13.4427
test,2368,1528.219,1521,1536,12.367,370.523,13.4427
test,2369,1528.219,1521,1536,12.367,369.523,13.4427
test,2370,1528.219,1521,1536,12.367,368.523,13.4427
test,2371,1527.402,1521,1536,12.252,367.523,13.2951
test,2372,1527.402,1521,1536,12.252,366.523,13.2951
test,2373,1527.402,1521,1536,12.252,365.523,13.2951
test,2374,1527.402,1521,1536,12.252,364.523,13.2951
test,2375,1526.542,1521,1532,11.874,363.523,13.1398
test,2376,1526.542,1521,1532,11.874,362.523,13.1398
test,2377,1526.542,1521,1532,11.874,361.523,13.1398
test,2378,1526.542,1521,1532,11.874,360.523,13.1398
test,2379,1525.762,1517,1532,12.357,359.523,12.9988
test,2380,1525.762,1517,1532,12.357,358.523,12.9988
test,2381,1525.762,1517,1532,12.357,357.523,12.9988
test,2382,1525.762,1517,1532,12.357,356.523,12.9988
test,2383,1524.974,1517,1532,12.231,355.523,12.8565
test,2384,1524.974,1517,1532,12.231,354.522,12.8565
test,2385,1524.974,1517,1532,12.231,353.522,12.8565
test,2386,1524.974,1517,1532,12.231,352.522,12.8565
test,2387,1524.084,1517,1532,12.106,351.522,12.6957
test,2388,1524.084,1517,1532,12.106,350.522,12.6957
test,2389,1524.084,1517,1532,12.106,349.522,12.6957
test,2390,1524.084,1517,1532,12.106,348.522,12.6957
test,2403,1514.5,1513,1516,1.633,335.521,10.9646
test,2404,1514.5,1513,1516,1.633,334.521,10.9646
test,2405,1514.5,1513,1516,1.633,333.521,10.9646
test,2406,1514.5,1513,1516,1.633,332.521,10.9646
test,2407,1514.5,1513,1516,2.473,331.521,10.9646
test,2408,1514.5,1513,1516,2.473,330.521,10.9646
test,2409,1514.5,1513,1516,2.473,329.521,10.9646
test,2410,1514.5,1513,1516,2.473,328.521,10.9646
test,2411,1514.5,1513,1516,3.247,327.521,10.9646
test,2412,1514.5,1513,1516,3.247,326.521,10.9646
test,2413,1514.5,1513,1516,3.247,325.521,10.9646
test,2414,1514.5,1513,1516,3.247,324.521,10.9646
test,2423,1510.5,1509,1512,1.633,315.52,10.242
test,2424,1510.5,1509,1512,1.633,314.52,10.242
test,2425,1510.5,1509,1512,1.633,313.52,10.242
test,2426,1510.5,1509,1512,1.633,312.52,10.242
test,2427,1510.5,1509,1512,2.473,311.52,10.242
test,2428,1510.5,1509,1512,2.473,310.52,10.242
test,2429,1510.5,1509,1512,2.473,309.52,10.242
test,2430,1510.5,1509,1512,2.473,308.52,10.242
test,2431,1510.5,1509,1512,3.247,307.52,10.242
test,2432,1510.5,1509,1512,3.247,306.52,10.242
